id,word,reading,meaning,meaningZh,image_review,image_type,visual_domain,image_query_en
n1_02305,炙る,あぶる,to scorch,烤,NO PICTURE,person_action_scene,action_state,person scorching
n1_02310,為さる,なさる,to do,做；实施,NO PICTURE,person_action_scene,action_state,person doing
n1_02332,焦る,あせる,to be in a hurry;to be impatient,着急；心急,NO PICTURE,person_action_scene,action_state,person being in a hurry
n1_02341,煙る,けむる,to smoke (e.g. fire),冒烟,NO PICTURE,person_action_scene,action_state,person smoking
n1_02343,照り返す,てりかえす,to reflect;to throw back light,反射,NO PICTURE,person_action_scene,action_state,person reflecting
n1_02347,煽てる,おだてる,to stir up;to instigate;to flatter,煽动；挑拨,NO PICTURE,person_action_scene,action_state,person stirring up
n1_02373,特派,とくは,send specially;special envoy,特派；派出,NO PICTURE,person_action_scene,action_state,person sending specially
n1_02378,犯す,おかす,to commit;to perpetrate;to violate;to rape,犯罪,NO PICTURE,person_action_scene,action_state,person committing
n1_02389,率いる,ひきいる,to lead;to spearhead (a group);to command (troops),领导,NO PICTURE,person_action_scene,action_state,person leading
n1_02395,現われる,あらわれる,to appear;to come in sight;to become visible;to come out;to embody;to materialize;to express oneself,出现;显现,NO PICTURE,person_action_scene,action_state,person appearing
n1_02406,甘える,あまえる,to behave like a spoiled child;to fawn on,撒娇,NO PICTURE,person_action_scene,action_state,person behaving like a spoiled child
n1_02410,生かす,いかす,to revive;to resuscitate;to make use of,利用,NO PICTURE,person_action_scene,action_state,person reviving
n1_02412,生やす,はやす,to grow;to cultivate;to wear beard,留胡子,NO PICTURE,person_action_scene,action_state,person growwing
n1_02421,産む,うむ,to give birth;to deliver;to produce,生育;生产,NO PICTURE,person_action_scene,action_state,person giving birth
n1_02434,申し入れる,もうしいれる,to propose;to suggest,提出建议,NO PICTURE,person_action_scene,action_state,person proposing
n1_02435,申し出る,もうしでる,to report to;to tell;to suggest;to submit;to request;to make an offer;to come forward with informati,提出,NO PICTURE,person_action_scene,action_state,person reporting to
n1_02443,留める,とどめる,to stop;to cease;to put an end to,阻止；停止,NO PICTURE,person_action_scene,action_state,person stopping
n1_02460,病む,やむ,to fall ill;to be ill,生病；患病,NO PICTURE,person_action_scene,action_state,person falling ill
n1_02463,痛む,いたむ,to hurt;to feel a pain;to be injured,疼痛,NO PICTURE,person_action_scene,action_state,person hurting
n1_02464,痛める,いためる,to hurt;to injure;to cause pain;to worry;to bother;to afflict;to be grieved over,使痛苦;困扰,NO PICTURE,person_action_scene,action_state,person hurting
n1_02467,痺れる,しびれる,to become numb;to go to sleep (i.e. a limb),麻木；失去知觉,NO PICTURE,person_action_scene,action_state,person becoming numb
n1_02489,盛り上がる,もりあがる,to rouse;to swell;to rise,高涨,NO PICTURE,person_action_scene,action_state,person rousing
n1_02490,盛る,さかる,to prosper;to flourish;to copulate (animals),繁荣,NO PICTURE,person_action_scene,action_state,person prosperring
n1_02500,目覚める,めざめる,to wake up,醒来,NO PICTURE,person_action_scene,action_state,person waking up
n1_02514,省みる,かえりみる,to reflect,反思；回忆,NO PICTURE,person_action_scene,action_state,person reflecting
n1_02535,着工,ちゃっこう,start of (construction) work,开工,NO PICTURE,person_action_scene,action_state,person starting of work
n1_02536,着席,ちゃくせき,sit down;seat,入座,NO PICTURE,person_action_scene,action_state,person sitting down
n1_02541,着飾る,きかざる,to dress up,打扮,NO PICTURE,person_action_scene,action_state,person dressing up
n1_02542,瞑る,つぶる,to close the eyes,闭上眼睛,NO PICTURE,person_action_scene,action_state,person closing the eyes
n1_02556,研ぐ,とぐ,to sharpen;to grind;to scour;to hone;to polish;to wash (rice),磨；擦亮,NO PICTURE,person_action_scene,action_state,person sharpenning
n1_02581,禁じる,きんじる,to prohibit,禁止；阻止,NO PICTURE,person_action_scene,action_state,person prohibitting
n1_02582,禁ずる,きんずる,to forbid;to suppress,禁止；抑制,NO PICTURE,person_action_scene,action_state,person forbidding
n1_02594,称する,しょうする,to pretend;to take the name of;to feign;to purport,称作；称为,NO PICTURE,person_action_scene,action_state,person pretending
n1_02611,突っ張る,つっぱる,to support;to become stiff;to become taut;to thrust (ones opponent);to stick to (ones opinion);to in,支撑；僵硬,NO PICTURE,person_action_scene,action_state,person supporting
n1_02617,立ち寄る,たちよる,to stop by;to drop in for a short visit,顺便拜访,NO PICTURE,person_action_scene,action_state,person stopping by
n1_02636,築く,きずく,to build;to pile up;to amass,建造；建立,NO PICTURE,person_action_scene,action_state,person building
n1_02637,篭る,こもる,to seclude oneself;to be confined in;to be implied;to be stuffy,关起门来；闷热,NO PICTURE,person_action_scene,action_state,person secluding oneself
n1_02647,粘る,ねばる,to be sticky;to be adhesive;to persevere;to persist;to stick to,粘稠；坚持,NO PICTURE,person_action_scene,action_state,person being sticky
n1_02652,納まる,おさまる,to be obtained;to end;to settle into;to fit into;to be settled;to be paid;to be delivered,容纳；结束,NO PICTURE,person_action_scene,action_state,person being obtained
n1_02655,紛れる,まぎれる,to be diverted;to slip into,混淆；错入,NO PICTURE,person_action_scene,action_state,person being diverted
n1_02665,細工,さいく,work;craftsmanship;tactics;trick,工艺；技巧,NO PICTURE,person_action_scene,action_state,person working
n1_02673,組み合わせる,くみあわせる,to join together;to combine;to join up,组合；搭配,NO PICTURE,person_action_scene,action_state,person joining together
n1_02674,組み込む,くみこむ,to insert;to include;to cut in (printing),插入；包含,NO PICTURE,person_action_scene,action_state,person inserting
n1_02675,経る,へる,to pass;to elapse;to experience,流逝,NO PICTURE,person_action_scene,action_state,person passing
n1_02683,結び付く,むすびつく,to be connected or related;to join together,相连；相关,NO PICTURE,person_action_scene,action_state,person being connected or related
n1_02684,結び付ける,むすびつける,to combine;to join;to tie on;to attach with a knot,连接,NO PICTURE,person_action_scene,action_state,person combining
n1_02690,絡む,からむ,to entangle;to entwine,缠绕；纠结,NO PICTURE,person_action_scene,action_state,person entangling
n1_02699,絶える,たえる,to die out;to peter out;to become extinct,断绝；消失,NO PICTURE,person_action_scene,action_state,person dying out
n1_02700,絶つ,たつ,to sever;to cut off;to suppress;to abstain (from),切断；抑制；戒除,NO PICTURE,person_action_scene,action_state,person severring
n1_02704,継ぐ,つぐ,to succeed,接替；继承,NO PICTURE,person_action_scene,action_state,person succeeding
n1_02706,綴じる,とじる,to bind;to file,装订,NO PICTURE,person_action_scene,action_state,person binding
n1_02707,綻びる,ほころびる,to come apart at the seams;to begin to open;to smile broadly,裂开；绽放,NO PICTURE,person_action_scene,action_state,person coming apart at the seams
n1_02714,緩む,ゆるむ,to become loose;to slacken,变松；松弛,NO PICTURE,person_action_scene,action_state,person becoming loose
n1_02715,緩める,ゆるめる,to loosen;to slow down,放松；减缓,NO PICTURE,person_action_scene,action_state,person loosenning
n1_02718,練る,ねる,to knead;to work over;to polish up,揉搓；磨练,NO PICTURE,person_action_scene,action_state,person kneading
n1_02722,縮まる,ちぢまる,to be shortened;to be contracted;to shrink,收缩,NO PICTURE,person_action_scene,action_state,person being shortened
n1_02728,織る,おる,to weave,编织,NO PICTURE,person_action_scene,action_state,person weaving
n1_02730,繕う,つくろう,to mend;to repair;to fix;to patch up;to darn;to tidy up;to adjust;to trim,修补；整理,NO PICTURE,person_action_scene,action_state,person mending
n1_02734,罵る,ののしる,to speak ill of;to abuse,辱骂；责备,NO PICTURE,person_action_scene,action_state,person speaking ill of
n1_02739,群がる,むらがる,to swarm;to gather,聚集；群集,NO PICTURE,person_action_scene,action_state,person swarming
n1_02742,老いる,おいる,to age;to grow old,变老,NO PICTURE,person_action_scene,action_state,person aging
n1_02743,老ける,ふける,to age,变老,NO PICTURE,person_action_scene,action_state,person aging
n1_02747,耐える,たえる,to bear;to endure,忍受；承受,NO PICTURE,person_action_scene,action_state,person bearing
n1_02752,聳える,そびえる,to rise;to tower;to soar,耸立,NO PICTURE,person_action_scene,action_state,person rising
n1_02766,背く,そむく,to run counter to;to go against;to disobey;to infringe,违背,NO PICTURE,person_action_scene,action_state,person running counter to
n1_02769,背負う,しょう,to be burdened with;to carry on back or shoulder,背负；承担,NO PICTURE,person_action_scene,action_state,person being burdened with
n1_02772,脅かす,おどかす,to threaten;to coerce,威胁,NO PICTURE,person_action_scene,action_state,person threatenning
n1_02773,脅す,おどす,to threaten;to menace,威胁,NO PICTURE,person_action_scene,action_state,person threatenning
n1_02779,脱する,だっする,to escape from;to get out,脱逃；摆脱,NO PICTURE,person_action_scene,action_state,person escaping from
n1_02785,腫れる,はれる,to swell (from inflammation);to become swollen,肿胀,NO PICTURE,person_action_scene,action_state,person swelling
n1_02790,膨れる,ふくれる,to get cross;to get sulky;to swell (out);to expand;to be inflated;to distend;to bulge,膨胀；鼓起,NO PICTURE,person_action_scene,action_state,person getting cross
n1_02795,臨む,のぞむ,to look out on;to face;to deal with;to attend (function),面对；应对,NO PICTURE,person_action_scene,action_state,person looking out on
n1_02810,興じる,きょうじる,to amuse oneself;to make merry,娱乐,NO PICTURE,person_action_scene,action_state,person amusing oneself
n1_02814,舞う,まう,to dance;to flutter about;to revolve,跳舞；飞舞,NO PICTURE,person_action_scene,action_state,person dancing
n1_02831,苛める,いじめる,to tease;to torment;to persecute;to chastise,欺负；欺凌,NO PICTURE,person_action_scene,action_state,person teasing
n1_02839,苦しめる,くるしめる,to torment;to harass;to inflict pain,折磨；骚扰,NO PICTURE,person_action_scene,action_state,person tormenting
n1_02845,茹でる,ゆでる,to boil,煮,NO PICTURE,person_action_scene,action_state,person boiling
n1_02848,荒らす,あらす,to lay waste;to devastate;to damage;to invade;to break into,破坏；侵入,NO PICTURE,person_action_scene,action_state,person laying waste
n1_02856,萎びる,しなびる,to wilt;to fade,枯萎；衰退,NO PICTURE,person_action_scene,action_state,person wilting
n1_02857,萎む,しぼむ,to wither;to fade (away);to shrivel;to wilt,枯萎；衰落,NO PICTURE,person_action_scene,action_state,person witherring
n1_02858,落ちる,おちる,to fail (e.g. exam);to fall down;to drop,失败；落下,NO PICTURE,person_action_scene,action_state,person failing
n1_02861,落ち込む,おちこむ,to fall into;to feel down (sad),沮丧；情绪低落,NO PICTURE,person_action_scene,action_state,person falling into
n1_02862,落とす,おとす,to drop;to lose;to let fall,掉落；丢失,NO PICTURE,person_action_scene,action_state,person dropping
n1_02869,葬る,ほうむる,to bury;to inter;to entomb;to consign to oblivion;to shelve,埋葬,NO PICTURE,person_action_scene,action_state,person burying
n1_02876,蕩ける,とろける,to be enchanted with,融化；着迷,NO PICTURE,person_action_scene,action_state,person being enchanted with
n1_02881,藻掻く,もがく,to struggle;to wriggle;to be impatient,挣扎；扭动,NO PICTURE,person_action_scene,action_state,person struggling
n1_02907,衰える,おとろえる,to become weak;to decline;to wear;to abate;to decay;to wither;to waste away,衰退,NO PICTURE,person_action_scene,action_state,person becoming weak
n1_02908,裁く,さばく,to judge,裁决,NO PICTURE,person_action_scene,action_state,person judging
n1_02909,裂ける,さける,to split;to tear;to burst,裂开,NO PICTURE,person_action_scene,action_state,person splitting
n1_02927,襲う,おそう,to attack,袭击,NO PICTURE,person_action_scene,action_state,person attacking
n1_02930,要する,ようする,to demand;to require;to take,要求,NO PICTURE,person_action_scene,action_state,person demanding
n1_02934,覆す,くつがえす,to overturn;to upset;to overthrow;to undermine,颠覆；推翻,NO PICTURE,person_action_scene,action_state,person overturning
n1_02937,見せびらかす,みせびらかす,to show off;to flaunt,炫耀,NO PICTURE,person_action_scene,action_state,person showwing off
n1_02941,見合わせる,みあわせる,to exchange glances;to postpone;to suspend operations;to refrain from performing an action,商量；推迟,NO PICTURE,person_action_scene,action_state,person exchanging glances
n1_02943,見掛ける,みかける,to (happen to) see;to notice;to catch sight of,遇见；碰见,NO PICTURE,person_action_scene,action_state,person seeing
n1_02946,見渡す,みわたす,to look out over;to survey (scene);to take an extensive view of,眺望,NO PICTURE,person_action_scene,action_state,person looking out over
n1_02950,見落とす,みおとす,to overlook;to fail to notice,忽视；忽略,NO PICTURE,person_action_scene,action_state,person overlooking
n1_02952,見逃す,みのがす,to miss;to overlook;to leave at large,错过；忽略,NO PICTURE,person_action_scene,action_state,person missing
n1_02965,親しむ,したしむ,to be intimate with;to befriend,亲近；熟识,NO PICTURE,person_action_scene,action_state,person being intimate with
n1_02972,解く,ほどく,to unfasten,解开,NO PICTURE,person_action_scene,action_state,person unfastenning
n1_02982,記す,しるす,to note;to write down,记录,NO PICTURE,person_action_scene,action_state,person noting
n1_02986,訪れる,おとずれる,to visit,拜访；来访,NO PICTURE,person_action_scene,action_state,person visitting
n1_02987,設ける,もうける,to create;to establish,设立；布置,NO PICTURE,person_action_scene,action_state,person creating
n1_03001,試みる,こころみる,to try;to test,尝试,NO PICTURE,person_action_scene,action_state,person trying
n1_03005,詰る,なじる,to rebuke;to scold;to tell off,堵塞；填满,NO PICTURE,person_action_scene,action_state,person rebuking
n1_03009,誂える,あつらえる,to give an order;to place an order,定制,NO PICTURE,person_action_scene,action_state,person giving an order
n1_03010,誇る,ほこる,to boast of;to be proud of,夸耀；自豪,NO PICTURE,person_action_scene,action_state,person boasting of
n1_03012,認める,したためる,to write up,记下；填写,NO PICTURE,person_action_scene,action_state,person writing up
n1_03021,誤る,あやまる,to make a mistake,出错；犯错误,NO PICTURE,person_action_scene,action_state,person making a mistake
n1_03023,誤魔化す,ごまかす,to deceive;to falsify;to misrepresent,欺骗；掩饰,NO PICTURE,person_action_scene,action_state,person deceiving
n1_03024,説く,とく,to explain;to advocate;to preach;to persuade,解释；劝说,NO PICTURE,person_action_scene,action_state,person explaining
n1_03026,読み上げる,よみあげる,to read out loud (and clearly);to call a roll,朗读,NO PICTURE,person_action_scene,action_state,person reading out loud
n1_03040,諮る,はかる,to consult with;to confer,咨询；商议,NO PICTURE,person_action_scene,action_state,person consulting with
n1_03043,謙る,へりくだる,to deprecate oneself and praise the listener,谦逊,NO PICTURE,person_action_scene,action_state,person deprecating oneself and praise the listener
n1_03059,負う,おう,to bear;to owe,承担；欠债,NO PICTURE,person_action_scene,action_state,person bearing
n1_03060,負かす,まかす,to defeat,打败,NO PICTURE,person_action_scene,action_state,person defeating
n1_03071,貫く,つらぬく,to go through,穿过,NO PICTURE,person_action_scene,action_state,person going through
n1_03078,貶す,けなす,to speak ill of,诋毁；贬低,NO PICTURE,person_action_scene,action_state,person speaking ill of
n1_03080,費やす,ついやす,to spend;to devote;to waste,花费；耗费；浪费,NO PICTURE,person_action_scene,action_state,person spending
n1_03082,賄う,まかなう,to give board to;to provide meals;to pay,供养；供给,NO PICTURE,person_action_scene,action_state,person giving board to
n1_03086,賑わう,にぎわう,to prosper;to flourish;to do thriving business;to be crowded with people,繁荣；兴旺；拥挤,NO PICTURE,person_action_scene,action_state,person prosperring
n1_03089,賜る,たまわる,to grant;to bestow,赐予；恩赐,NO PICTURE,person_action_scene,action_state,person granting
n1_03095,賭ける,かける,to wager;to bet;to risk;to stake;to gamble,赌注；冒险,NO PICTURE,person_action_scene,action_state,person wagerring
n1_03101,赤らむ,あからむ,to become red;to redden;to blush,变红；脸红,NO PICTURE,person_action_scene,action_state,person becoming red
n1_03104,赴く,おもむく,to go;to proceed;to repair to;to become,前往；去向,NO PICTURE,person_action_scene,action_state,person going
n1_03106,起こす,おこす,to raise;to cause;to wake someone,唤醒；引起,NO PICTURE,person_action_scene,action_state,person raising
n1_03115,跡切れる,とぎれる,to pause;to be interrupted,中断；暂停,NO PICTURE,person_action_scene,action_state,person pausing
n1_03117,跨がる,またがる,to extend over or into;to straddle,跨过,NO PICTURE,person_action_scene,action_state,person extending over or into
n1_03118,跨ぐ,またぐ,to straddle,跨过,NO PICTURE,person_action_scene,action_state,person straddling
n1_03119,踏まえる,ふまえる,to be based on;to have origin in,基于；奠基于,NO PICTURE,person_action_scene,action_state,person being based on
n1_03121,蹴飛ばす,けとばす,to kick away;to kick off;to kick (someone);to refuse;to reject,踢开；拒绝,NO PICTURE,person_action_scene,action_state,person kicking away
n1_03122,躊躇う,ためらう,to hesitate,犹豫；踌躇,NO PICTURE,person_action_scene,action_state,person hesitating
n1_03123,躓く,つまずく,to stumble;to trip,绊倒；踩空,NO PICTURE,person_action_scene,action_state,person stumbling
n1_03130,軋む,きしむ,to jar;to creak;to grate,发出嘎吱声；嘎吱作响,NO PICTURE,person_action_scene,action_state,person jarring
n1_03138,転じる,てんじる,to turn;to shift;to alter;to distract,转移；转变,NO PICTURE,person_action_scene,action_state,person turning
n1_03163,込める,こめる,to include;to put into,包含；放入,NO PICTURE,person_action_scene,action_state,person including
n1_03164,辿り着く,たどりつく,to grope along to;to struggle on to;to arrive somewhere after a struggle,艰难到达；终于到达,NO PICTURE,person_action_scene,action_state,person groping along to
n1_03165,辿る,たどる,to follow (road);to pursue (course);to follow up,追踪；追溯,NO PICTURE,person_action_scene,action_state,person followwing
n1_03168,近付く,ちかづく,to approach;to get near;to get acquainted with;to get closer,接近；靠近,NO PICTURE,person_action_scene,action_state,person approaching
n1_03175,返還,へんかん,return;restoration,归还；恢复,NO PICTURE,person_action_scene,action_state,person returning
n1_03178,追い出す,おいだす,to expel;to drive out,驱逐；赶走,NO PICTURE,person_action_scene,action_state,person expelling
n1_03179,追い込む,おいこむ,to herd;to corner;to drive,围堵；逼迫,NO PICTURE,person_action_scene,action_state,person herding
n1_03183,退く,しりぞく,to retreat;to recede;to withdraw,退缩,NO PICTURE,person_action_scene,action_state,person retreating
n1_03184,退ける,しりぞける,to repel;to drive away,排斥；驱赶,NO PICTURE,person_action_scene,action_state,person repelling
n1_03190,逃げ出す,にげだす,to run away;to escape from,逃跑；逃离,NO PICTURE,person_action_scene,action_state,person running away
n1_03192,逃れる,のがれる,to escape,逃避,NO PICTURE,person_action_scene,action_state,person escaping
n1_03195,逆上る,さかのぼる,to go back;to go upstream;to make retroactive,逆流而上；追溯,NO PICTURE,person_action_scene,action_state,person going back
n1_03200,途絶える,とだえる,to stop;to cease;to come to an end,中断；停止,NO PICTURE,person_action_scene,action_state,person stopping
n1_03202,通りかかる,とおりかかる,to happen to pass by,路经；偶然经过,NO PICTURE,person_action_scene,action_state,person happenning to pass by
n1_03206,造る,つくる,to make;to create;to manufacture;to draw up;to write;to compose;to build;to coin;to cultivate;to org,制作；创造,NO PICTURE,person_action_scene,action_state,person making
n1_03207,連なる,つらなる,to extend;to stretch out;to stand in a row,连续,NO PICTURE,person_action_scene,action_state,person extending
n1_03208,連ねる,つらねる,to link;to join;to put together,串联；连接,NO PICTURE,person_action_scene,action_state,person linking
n1_03223,逸らす,そらす,to turn away;to avert,转移；避开,NO PICTURE,person_action_scene,action_state,person turning away
n1_03224,遂げる,とげる,to accomplish;to achieve;to carry out,完成；实现,NO PICTURE,person_action_scene,action_state,person accomplishing
n1_03226,遅らす,おくらす,to retard;to delay,拖延,NO PICTURE,person_action_scene,action_state,person retarding
n1_03245,違える,ちがえる,to change,改变,NO PICTURE,person_action_scene,action_state,person changing
n1_03246,遠ざかる,とおざかる,to go far off,远离,NO PICTURE,person_action_scene,action_state,person going far off
n1_03250,遣り通す,やりとおす,to carry through;to achieve;to complete,完成；实现,NO PICTURE,person_action_scene,action_state,person carrying through
n1_03251,遣る,やる,to do;to have sexual intercourse;to kill;to give (to inferiors animals etc.);to dispatch (a letter,给；做；交配；杀死；派遣,NO PICTURE,person_action_scene,action_state,person doing
n1_03257,遮る,さえぎる,to interrupt;to intercept;to obstruct,阻拦；打断,NO PICTURE,person_action_scene,action_state,person interrupting
n1_03284,重んじる,おもんじる,to respect;to honor;to esteem;to prize,重视；尊重,NO PICTURE,person_action_scene,action_state,person respecting
n1_03285,重んずる,おもんずる,to honor;to respect;to esteem;to prize,重视；尊重,NO PICTURE,person_action_scene,action_state,person honorring
n1_03297,鈍る,なまる,to become less capable;to grow dull;to become blunt;to weaken,变钝；减弱,NO PICTURE,person_action_scene,action_state,person becoming less capable
n1_03312,鍛える,きたえる,to forge;to drill;to temper;to train;to discipline,锻造；训练,NO PICTURE,person_action_scene,action_state,person forging
n1_03328,間違う,まちがう,to make a mistake;to be incorrect;to be mistaken,犯错；错误,NO PICTURE,person_action_scene,action_state,person making a mistake
n1_03335,阻む,はばむ,to keep someone from doing;to stop;to prevent;to check;to hinder;to obstruct;to oppose;to thwart,阻碍；阻止,NO PICTURE,person_action_scene,action_state,person keeping someone from doing
n1_03347,隔たる,へだたる,to be distant,隔开；距离远,NO PICTURE,person_action_scene,action_state,person being distant
n1_03350,障る,さわる,to hinder;to interfere with;to affect;to do one harm;to be harmful to,妨碍；有害于,NO PICTURE,person_action_scene,action_state,person hinderring
n1_03354,集まる,あつまる,to gather;to collect;to assemble,聚集,NO PICTURE,person_action_scene,action_state,person gatherring
n1_03369,零す,こぼす,to spill,洒落,NO PICTURE,person_action_scene,action_state,person spilling
n1_03370,零れる,こぼれる,to overflow;to spill,溢出,NO PICTURE,person_action_scene,action_state,person overflowwing
n1_03374,震わせる,ふるわせる,to be shaking;to be trembling,使颤动；颤抖,NO PICTURE,person_action_scene,action_state,person being shaking
n1_03375,霞む,かすむ,to grow hazy;to be misty,变朦胧；变模糊,NO PICTURE,person_action_scene,action_state,person growwing hazy
n1_03385,面する,めんする,to face on;to look out on to,面对；面向,NO PICTURE,person_action_scene,action_state,person facing on
n1_03414,顧みる,かえりみる,to look back;to turn around;to review,回顾,NO PICTURE,person_action_scene,action_state,person looking back
n1_03419,食い違う,くいちがう,to cross each other;to run counter to;to differ;to clash;to go awry,分歧,NO PICTURE,person_action_scene,action_state,person crossing each other
n1_03420,飲み込む,のみこむ,to gulp down;to swallow deeply;to understand;to take in;to catch on to;to learn;to digest,吞咽,NO PICTURE,person_action_scene,action_state,person gulping down
n1_03423,養う,やしなう,to rear;to maintain;to cultivate,饲养,NO PICTURE,person_action_scene,action_state,person rearing
n1_03434,馴らす,ならす,to domesticate;to tame,驯服,NO PICTURE,person_action_scene,action_state,person domesticating
n1_03438,駆ける,かける,to run (race esp. horse);to gallop;to canter,奔跑,NO PICTURE,person_action_scene,action_state,person running
n1_03441,騙す,だます,to trick;to cheat;to deceive,欺骗,NO PICTURE,person_action_scene,action_state,person tricking
n1_03447,高まる,たかまる,to rise;to swell;to be promoted,升高,NO PICTURE,person_action_scene,action_state,person rising
n1_03463,齎らす,もたらす,to bring;to take;to bring about,带来；造成,NO PICTURE,person_action_scene,action_state,person bringing
n1_00001,あくどい,あくどい,1. gaudy;showy;excessive; 2. vicious,俗气;过分,NO PICTURE,visual_state_scene,action_state,1. gaudy scene
n1_00005,あやふや,あやふや,uncertain;vague;ambiguous,模糊不清,NO PICTURE,visual_state_scene,action_state,uncertain scene
n1_00015,おおい,おおい,hey!,很多,NO PICTURE,visual_state_scene,action_state,hey! scene
n1_00016,おっかない,おっかない,frightening;huge,吓人的;巨大的,NO PICTURE,visual_state_scene,action_state,frightening scene
n1_00063,ご苦労様,ごくろうさま,Thank you very much for your....,辛苦了,NO PICTURE,visual_state_scene,action_state,Thank you very much for your.... scene
n1_00071,しぶとい,しぶとい,tenacious;stubborn,坚韧；顽固,NO PICTURE,visual_state_scene,action_state,tenacious scene
n1_00076,すばしこい,すばしっこい / すばしこい,nimble;smart;quick,灵活；机敏,NO PICTURE,visual_state_scene,action_state,nimble scene
n1_00089,ぞんざい,ぞんざい,rude;careless;slovenly,粗鲁；漫不经心,NO PICTURE,visual_state_scene,action_state,rude scene
n1_00098,でかい,でかい / でっかい / デカイ,huge,巨大的,NO PICTURE,visual_state_scene,action_state,huge scene
n1_00100,とんだ,とんだ,terrible;awful;serious;preposterous;absolutely not,糟糕的；严重的,NO PICTURE,visual_state_scene,action_state,terrible scene
n1_00112,ふんだん,ふんだん,plentiful;abundant;lavish,丰富的；充裕的,NO PICTURE,visual_state_scene,action_state,plentiful scene
n1_00124,ややこしい,ややこしい / ややっこしい,puzzling;tangled;complicated;complex,复杂的；难懂的,NO PICTURE,visual_state_scene,action_state,puzzling scene
n1_00140,インターナショナル,インターナショナル / インタナショナル,international,国际的,NO PICTURE,visual_state_scene,action_state,international scene
n1_00147,エレガント,エレガント,elegant,优雅,NO PICTURE,visual_state_scene,action_state,elegant scene
n1_00189,シック,シック,chic,时髦,NO PICTURE,visual_state_scene,action_state,chic scene
n1_00197,ジャンボ,ジャンボ,jumbo,巨型的;大号的,NO PICTURE,visual_state_scene,action_state,jumbo scene
n1_00225,タイムリー,タイムリー / タイムリ,timely;run-batted-in (baseball);RBI,及时;关键得分,NO PICTURE,visual_state_scene,action_state,timely scene
n1_00249,ドライ,ドライ,dry,干燥;干巴巴的,NO PICTURE,visual_state_scene,action_state,dry scene
n1_00256,ナンセンス,ナンセンス / ノンセンス,nonsense,荒谬;没品味,NO PICTURE,visual_state_scene,action_state,nonsense scene
n1_00259,ネガ,ネガ,(photographic) negative,负片;消极的,NO PICTURE,visual_state_scene,action_state,negative scene
n1_00312,ユニーク,ユニーク / ユニク / ユーニーク,unique,独特的,NO PICTURE,visual_state_scene,action_state,unique scene
n1_00316,ルーズ,ルーズ,loose,松懈,NO PICTURE,visual_state_scene,action_state,loose scene
n1_00327,ロマンチック,ロマンチック / ロマンティック / ロマンチツク,romantic,浪漫的,NO PICTURE,visual_state_scene,action_state,romantic scene
n1_00371,丈夫,じょうふ,1. hero;gentleman;warrior;manly person; 2. good health;robustness;strong;solid;durable,强壮；健壮,NO PICTURE,visual_state_scene,action_state,1. hero scene
n1_00381,上手,うわて,1. upper part;upper stream;left side (of a stage); 2. skillful (only in comparisons);dexterity (on,擅长；熟练,NO PICTURE,visual_state_scene,action_state,1. upper part scene
n1_00387,下らない,くだらない,good-for-nothing;stupid;trivial;worthless,无聊的；不值一提的,NO PICTURE,visual_state_scene,action_state,good-for-nothing scene
n1_00391,下品,かひん,inferior article,低俗的；粗鲁的,NO PICTURE,visual_state_scene,action_state,inferior article scene
n1_00398,不便,ふびん,pity;compassion,不便；不方便,NO PICTURE,visual_state_scene,action_state,pity scene
n1_00400,不可欠,ふかけつ,indispensable;essential,必不可少；不可缺少,NO PICTURE,visual_state_scene,action_state,indispensable scene
n1_00401,不吉,ふきつ,ominous;sinister;bad luck;ill omen;inauspiciousness,不吉利,NO PICTURE,visual_state_scene,action_state,ominous scene
n1_00402,不味い,まずい,unappetising;unpleasant (taste appearance situation);ugly;unskilful;awkward;bungling;unwise;untime,不好吃,NO PICTURE,visual_state_scene,action_state,unappetising scene
n1_00405,不審,ふしん,incomplete understanding;doubt;question;distrust;suspicion;strangeness;infidelity,可疑,NO PICTURE,visual_state_scene,action_state,incomplete understanding scene
n1_00407,不当,ふとう,injustice;impropriety;unreasonableness;undeservedness;unfair;invalid,不合理,NO PICTURE,visual_state_scene,action_state,injustice scene
n1_00411,不景気,ふけいき,business recession;hard times;depression;gloom;sullenness;cheerlessness,经济不景气,NO PICTURE,visual_state_scene,action_state,business recession scene
n1_00412,不服,ふふく,dissatisfaction;discontent;disapproval;objection;complaint;protest;disagreement,不服,NO PICTURE,visual_state_scene,action_state,dissatisfaction scene
n1_00417,不順,ふじゅん,irregularity;unseasonableness,不顺,NO PICTURE,visual_state_scene,action_state,irregularity scene
n1_00457,久しい,ひさしい,long;long-continued;old (story),长久,NO PICTURE,visual_state_scene,action_state,long scene
n1_00459,乏しい,とぼしい,meagre;scarce;limited;destitute;hard up;scanty;poor,贫乏,NO PICTURE,visual_state_scene,action_state,meagre scene
n1_00464,乙,おつ,1. strange;quaint;stylish;chic;spicy;queer;witty;tasty;romantic; 2. 2nd in rank;second sign of the,二；奇巧,NO PICTURE,visual_state_scene,action_state,1. strange scene
n1_00484,五月蝿い,うるさい,noisy;loud;fussy,吵闹,NO PICTURE,visual_state_scene,action_state,noisy scene
n1_00500,人柄,ひとがら,personality;character;personal appearance;gentility,性格；品格,NO PICTURE,visual_state_scene,action_state,personality scene
n1_00585,何の,どの,which;what,哪个,NO PICTURE,visual_state_scene,action_state,which scene
