id,jlpt_level,word,reading,image_review,meaning,meaning_zh,meaning_zh_needs_review,meaning_zh_note,jmdict_pos,jmdict_glosses,image_status,image_score,image_type,visual_domain,image_query_en,image_query_ja,distractor_pool,classification_reason,source,meaning_zh_source,meaning_zh_review
n2_04756,N2,生ずる,しょうずる,NO PICTURE,"to cause,to arise,to be generated",产生,FALSE,,Ichidan verb - zuru verb (alternative form of -jiru verbs) | transitive verb | intransitive verb,to produce | to yield | to cause | to result from | to arise,scene_image,72,person_action_scene,action_state,person causing,生ずる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04757,N2,生る,なる,NO PICTURE,to bear fruit,结果,TRUE,生る的'结果'是否更准确,Godan verb with 'ru' ending | intransitive verb,to bear fruit,scene_image,72,person_action_scene,action_state,person bearing fruit,生る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04769,N2,留まる,とどまる,NO PICTURE,"(1) to be fixed,(2) to abide,to stay (in the one place)",停止,FALSE,,Godan verb with 'ru' ending | intransitive verb,"to stop (moving) | to come to a stop | to stop (doing, working, being supplied) | to come to a halt | to cease",scene_image,72,person_action_scene,action_state,person being fixed,留まる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04771,N2,略す,りゃくす,NO PICTURE,to abbreviate,简略,FALSE,,Godan verb with 'su' ending | transitive verb,to abbreviate | to abridge | to shorten | to omit | to leave out,scene_image,72,person_action_scene,action_state,person abbreviating,略す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04773,N2,畳む,たたむ,NO PICTURE,to fold (clothes),折叠,FALSE,,Godan verb with 'mu' ending | transitive verb,"to fold (clothes, umbrella) | to close (a shop, business) | to vacate",scene_image,72,person_action_scene,action_state,person folding,畳む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04774,N2,発つ,たつ,NO PICTURE,"to depart (on a plane, train, etc.)",出发,FALSE,,Godan verb with 'tsu' ending | intransitive verb,"to depart (on a journey, trip, etc.) | to leave | to set off | to start",scene_image,72,person_action_scene,action_state,person departing (on a plane,発つ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04788,N2,盛る,もる,NO PICTURE,"(1) to serve (food, etc.),(2) to fill up,(3) to prescribe",上菜；填满；开方,FALSE,,Godan verb with 'ru' ending | intransitive verb,to become vigorous | to gain force | to become more active | to prosper | to thrive,scene_image,72,person_action_scene,action_state,person serving (food,盛る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04793,N2,目指す,めざす,NO PICTURE,"to aim at,to have an eye on",瞄准；瞄准目标；朝向,FALSE,,Godan verb with 'su' ending | transitive verb,"to aim at (for, to do, to become) | to try for | to have an eye on | to go toward | to head for",scene_image,72,person_action_scene,action_state,person aiming at,目指す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04822,N2,睨む,にらむ,NO PICTURE,"to glare at,to scowl at,to keep an eye on",瞪视；怒视；仔细观察,FALSE,,Godan verb with 'mu' ending | transitive verb,to glare at | to scowl at | to glower at | to stare intensely at | to examine carefully,scene_image,72,person_action_scene,action_state,person glaring at,睨む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04833,N2,砕く,くだく,NO PICTURE,"to break,to smash",打碎、粉碎,FALSE,from existing zh_meanings.py,Godan verb with 'ku' ending | transitive verb,to break (into pieces) | to smash | to crush | to shatter | to grind (into powder),scene_image,72,person_action_scene,action_state,person breaking,砕く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,manual,manual correction: smash / crush
n2_04834,N2,砕ける,くだける,NO PICTURE,"to break,to be broken",破碎、碎裂,FALSE,from existing zh_meanings.py,Ichidan verb | intransitive verb,to break (into pieces) | to be broken | to be smashed | to collapse | to crumble,scene_image,72,person_action_scene,action_state,person breaking,砕ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,manual,manual correction: break / be crushed
n2_04835,N2,破く,やぶく,NO PICTURE,to tear | to rip,撕裂；撕开,FALSE,,Godan verb with 'ku' ending | transitive verb,to tear | to rip,scene_image,72,person_action_scene,action_state,person tearing,破く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04848,N2,祭る,まつる,NO PICTURE,"to deify,to enshrine",崇拜；供奉；祈祷,FALSE,,Godan verb with 'ru' ending | transitive verb,to deify | to enshrine | to pray | to worship,scene_image,72,person_action_scene,action_state,person deifying,祭る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04857,N2,積む,つむ,NO PICTURE,"to pile up,to stack",堆积起来,FALSE,from existing zh_meanings.py,Godan verb with 'mu' ending | transitive verb,"to pile up | to stack | to load (car, ship, etc.) | to pack | to acquire",scene_image,72,person_action_scene,action_state,person piling up,積む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04883,N2,納める,おさめる,NO PICTURE,"to obtain,to reap,to pay,to supply,to accept",获得、收纳、支付,FALSE,from existing zh_meanings.py,Ichidan verb | transitive verb,to put (into) | to put away (in) | to put back (in) | to keep (in) | to store (in),scene_image,72,person_action_scene,action_state,person obtaining,納める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04896,N2,組み立てる,くみたてる,NO PICTURE,"to assemble,to set up,to construct",组装；搭建；构建,FALSE,,Ichidan verb | transitive verb,to assemble | to put together | to set up | to construct | to build,scene_image,72,person_action_scene,action_state,person assembling,組み立てる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04899,N2,絞る,しぼる,NO PICTURE,"to press,to wring,to squeeze",拧干；挤压；榨取,FALSE,,Godan verb with 'ru' ending | transitive verb,"to wring (towel, rag) | to squeeze | to squeeze (fruit to extract juice) | to press | to extract",scene_image,72,person_action_scene,action_state,person pressing,絞る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04910,N2,締め切る,しめきる,NO PICTURE,to shut up,关闭；截止；封锁,FALSE,,Godan verb with 'ru' ending | transitive verb,to close up | to shut up (e.g. behind doors) | to cut off (e.g. because a deadline has expired) | to close off (e.g. subscription list),scene_image,72,person_action_scene,action_state,person shutting up,締め切る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04912,N2,編む,あむ,NO PICTURE,to knit,编织；编排；编辑,FALSE,,Godan verb with 'mu' ending | transitive verb,"to knit | to plait | to braid | to compile (anthology, dictionary, etc.) | to edit",scene_image,72,person_action_scene,action_state,person knitting,編む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04919,N2,縫う,ぬう,NO PICTURE,to sew,缝纫；缝补；穿行,FALSE,,Godan verb with 'u' ending | transitive verb,to sew | to stitch | to weave one's way (e.g. through a crowd),scene_image,72,person_action_scene,action_state,person sewwing,縫う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04920,N2,縮む,ちぢむ,NO PICTURE,"to shrink,to be contracted",收缩,FALSE,,Godan verb with 'mu' ending | intransitive verb,to shrink | to contract | to diminish (in size),scene_image,72,person_action_scene,action_state,person shrinking,縮む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04922,N2,縮れる,ちぢれる,NO PICTURE,"to be wavy,to be curled",卷曲,FALSE,,Ichidan verb | intransitive verb,to be wavy | to be curled | to be frizzled,scene_image,72,person_action_scene,action_state,person being wavy,縮れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04925,N2,繋がる,つながる,NO PICTURE,"to be tied together,to be connected to,to be related to",连接;关联,FALSE,,Godan verb with 'ru' ending | intransitive verb,to be tied together | to be connected to | to be linked to | to lead to | to be related to,scene_image,72,person_action_scene,action_state,person being tied together,繋がる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04926,N2,繋げる,つなげる,NO PICTURE,to connect,连接,FALSE,,Ichidan verb | transitive verb,to connect | to tie | to fasten | to transfer (phone call),scene_image,72,person_action_scene,action_state,person connecting,繋げる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04927,N2,纏まる,まとまる,NO PICTURE,"to be collected,to be settled,to be in order",解决;完成;收集,FALSE,,Godan verb with 'ru' ending | intransitive verb,to find resolution | to be settled | to be agreed on | to be completed | to be collected,scene_image,72,person_action_scene,action_state,person being collected,纏まる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04934,N2,羨む,うらやむ,NO PICTURE,to envy,嫉妒,FALSE,,Godan verb with 'mu' ending | transitive verb,to envy | to be envious of | to be jealous of,scene_image,72,person_action_scene,action_state,person envying,羨む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04937,N2,耕す,たがやす,NO PICTURE,"to till,to plow,to cultivate",耕作,FALSE,,Godan verb with 'su' ending | transitive verb,to till | to plow | to plough | to cultivate,scene_image,72,person_action_scene,action_state,person tilling,耕す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04951,N2,膨らます,ふくらます,NO PICTURE,"to swell,to expand,to inflate,to bulge",膨胀;充气,FALSE,,Godan verb with 'su' ending | transitive verb,to swell | to expand | to inflate | to bulge,scene_image,72,person_action_scene,action_state,person swelling,膨らます,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04952,N2,膨らむ,ふくらむ,NO PICTURE,"to expand,to swell (out),to get big,to become inflated",膨胀,FALSE,,Godan verb with 'mu' ending | intransitive verb,to expand | to swell (out) | to get big | to become inflated,scene_image,72,person_action_scene,action_state,person expanding,膨らむ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04971,N2,茂る,しげる,NO PICTURE,"to grow thick,to luxuriate,to be luxurious",茂盛,FALSE,,Godan verb with 'ru' ending | intransitive verb,to grow thickly | to be in full leaf | to be rampant | to luxuriate | to be luxurious,scene_image,72,person_action_scene,action_state,person growwing thick,茂る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04977,N2,落着く,おちつく,NO PICTURE,"to calm down,to settle down",冷静下来,FALSE,,Godan verb with 'ku' ending | intransitive verb,to calm down | to compose oneself | to regain presence of mind | to relax | to settle down,scene_image,72,person_action_scene,action_state,person calming down,落着く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04981,N2,蒔く,まく,NO PICTURE,to sow (seeds),播种,FALSE,,Godan verb with 'ku' ending | transitive verb,to sow | to plant | to seed | to sow (the seeds of; e.g. conflict) | to sprinkle (gold or silver powder on lacquerware),scene_image,72,person_action_scene,action_state,person sowwing,蒔く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04983,N2,蒸す,むす,NO PICTURE,"to steam,to poultice,to be sultry",蒸,FALSE,,Godan verb with 'su' ending | transitive verb,to steam (food),scene_image,72,person_action_scene,action_state,person steaming,蒸す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04986,N2,蓄える,たくわえる,NO PICTURE,"to store,to lay in stock",储存,FALSE,,Ichidan verb | transitive verb,to store | to save up | to stock up on | to lay in stock | to set aside,scene_image,72,person_action_scene,action_state,person storing,蓄える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04989,N2,薄める,うすめる,NO PICTURE,"to dilute,to water down",稀释,FALSE,,Ichidan verb | transitive verb,"to dilute | to water down | to thin | to lighten (e.g. a color) | to make less strong (e.g. flavor, depth, etc.)",scene_image,72,person_action_scene,action_state,person diluting,薄める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04995,N2,蘇る,よみがえる,NO PICTURE,"to be resurrected,to be revived,to be resuscitated,to be rehabilitated",复活,FALSE,,Godan verb with 'ru' ending | intransitive verb,to be resurrected | to be resuscitated | to be rehabilitated | to be revived | to be refreshed,scene_image,72,person_action_scene,action_state,person being resurrected,蘇る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05008,N2,被せる,かぶせる,NO PICTURE,to cover (with something),覆盖,FALSE,,Ichidan verb | transitive verb,to put clothes on (someone) | to dress | to clothe | to cover | to coat,scene_image,72,person_action_scene,action_state,person coverring,被せる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05010,N2,裂く,さく,NO PICTURE,"to tear,to split",撕裂,FALSE,,Godan verb with 'ku' ending | transitive verb,to tear | to rip up | to cut up | to cleave | to cut open (esp. the abdomen),scene_image,72,person_action_scene,action_state,person tearing,裂く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05013,N2,補う,おぎなう,NO PICTURE,to compensate for,弥补,FALSE,,Godan verb with 'u' ending | transitive verb,"to supplement | to make up for | to compensate for | to cover (a shortage, loss, etc.) | to fill (e.g. a vacancy)",scene_image,72,person_action_scene,action_state,person compensating for,補う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05021,N2,見下ろす,みおろす,NO PICTURE,"to overlook,to command a view of,to look down on something",俯视,FALSE,,Godan verb with 'su' ending | transitive verb,to overlook | to command a view of | to look down on | to despise,scene_image,72,person_action_scene,action_state,person overlooking,見下ろす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05022,N2,見付かる,みつかる,NO PICTURE,"to be found,to be discovered",被找到、被发现,FALSE,from existing zh_meanings.py,Godan verb with 'ru' ending | intransitive verb,to be found | to be discovered,scene_image,72,person_action_scene,action_state,person being found,見付かる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,manual,manual correction: be found / be discovered
n2_05023,N2,見付ける,みつける,NO PICTURE,"to be familiar,to discover,to detect",发现、找到,FALSE,from existing zh_meanings.py,Ichidan verb | transitive verb,to find | to discover | to come across | to spot | to catch (someone doing),scene_image,72,person_action_scene,action_state,person being familiar,見付ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05026,N2,見慣れる,みなれる,NO PICTURE,"to become used to seeing,to be familiar with",变得熟悉,TRUE,需确认是否使用'熟悉'或'习以为常'等表达,Ichidan verb | intransitive verb,to get used to seeing | to become accustomed to seeing | to be familiar with,scene_image,72,person_action_scene,action_state,person becoming used to seeing,見慣れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05029,N2,見直す,みなおす,NO PICTURE,"to look again,to get a better opinion of",重新审视,TRUE,需确认是否使用'重新检查'或'重新评估'等表达,Godan verb with 'su' ending | transitive verb | intransitive verb,"to look at again | to re-examine (policy, estimate, plan, etc.) | to review | to get a better opinion of | to see in a more positive light",scene_image,72,person_action_scene,action_state,person looking again,見直す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05031,N2,見送る,みおくる,NO PICTURE,"(1) to see off,to farewell,(2) to escort,(3) to let pass",送别,TRUE,需确认是否使用'目送'或'送行'等表达,Godan verb with 'ru' ending | transitive verb,to see (someone) off | to escort | to watch (someone or something) go out of sight | to follow with one's eyes | to gaze after,scene_image,72,person_action_scene,action_state,person seeing off,見送る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05034,N2,覗く,のぞく,NO PICTURE,"to peep in,to look in,to peek in,to stick out",偷看,TRUE,需确认是否使用'窥视'或'偷窥'等表达,Godan verb with 'ku' ending | transitive verb | intransitive verb,"to peek (through a keyhole, gap, etc.) | to look down into (a ravine, etc.) | to peek into (a shop, bookstore, etc.) | to sneak a look at | to take a quick look at",scene_image,72,person_action_scene,action_state,person peeping in,覗く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05044,N2,言い付ける,いいつける,NO PICTURE,"to tell,to tell on (someone),to order",告诫,TRUE,需确认是否使用'命令'或'叮嘱'等表达,Ichidan verb | transitive verb,to tell (to do) | to order | to direct | to instruct | to tell (on someone),scene_image,72,person_action_scene,action_state,person telling,言い付ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05050,N2,訳す,やくす,NO PICTURE,to translate,翻译,FALSE,,Godan verb with 'su' ending | transitive verb,to translate | to interpret,scene_image,72,person_action_scene,action_state,person translating,訳す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05051,N2,診る,みる,NO PICTURE,to examine (medical),检查,TRUE,需确认是否使用'诊断'或'查验'等表达,Ichidan verb | transitive verb,to examine (medically) | to have a look at | to check (a patient's pulse),scene_image,72,person_action_scene,action_state,person examining,診る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05054,N2,詫びる,わびる,NO PICTURE,to apologize,道歉,FALSE,,Ichidan verb | transitive verb,to apologize | to apologise | to make an apology,scene_image,72,person_action_scene,action_state,person apologizing,詫びる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05055,N2,詰まる,つまる,NO PICTURE,"to be blocked,to be packed",堵塞,TRUE,需确认是否使用'拥堵'或'阻塞'等表达,Godan verb with 'ru' ending | intransitive verb,"to be packed (with) | to be filled | to be full (e.g. of a schedule) | to be blocked (of a pipe, nose, etc.) | to be clogged",scene_image,72,person_action_scene,action_state,person being blocked,詰まる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05056,N2,話し掛ける,はなしかける,NO PICTURE,"to accost a person,to talk (to someone)",搭话,TRUE,需确认是否使用'搭讪'或'开始交谈'等表达,Ichidan verb | transitive verb,to address (someone) | to accost a person | to talk (to someone) | to begin to talk | to start a conversation,scene_image,72,person_action_scene,action_state,person accosting a person,話し掛ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05066,N2,論ずる,ろんずる,NO PICTURE,"to argue,to discuss,to debate",讨论,FALSE,from existing zh_meanings.py,Ichidan verb - zuru verb (alternative form of -jiru verbs) | transitive verb,to discuss | to talk about | to deal with (a topic) | to argue | to dispute,scene_image,72,person_action_scene,action_state,person arguing,論ずる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05083,N2,超える,こえる,NO PICTURE,"to exceed,to cross over,to cross",超过、过去,FALSE,from existing zh_meanings.py,Ichidan verb | transitive verb,to cross over | to cross | to pass through | to pass over (out of) | to go beyond,scene_image,72,person_action_scene,action_state,person exceeding,超える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05084,N2,超す,こす,NO PICTURE,"to cross,to pass,to tide over",超越,FALSE,,Godan verb with 'su' ending | transitive verb,to cross over (e.g. mountain) | to go across | to get over (e.g. hardship) | to pass time (e.g. a winter) | to surpass,scene_image,72,person_action_scene,action_state,person crossing,超す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05086,N2,足る,たる,NO PICTURE,"to be sufficient,to be enough",足以,FALSE,from existing zh_meanings.py,Godan verb with 'ru' ending | intransitive verb,to be sufficient | to be enough | to be worth doing | to be worthy of | to deserve,scene_image,72,person_action_scene,action_state,person being sufficient,足る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05092,N2,蹴る,ける,NO PICTURE,to kick,踢,FALSE,,Godan verb with 'ru' ending | transitive verb,to kick | to refuse | to reject | to stamp (on the ground) | to firmly press one's feet (against something),scene_image,72,person_action_scene,action_state,person kicking,蹴る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05099,N2,転がす,ころがす,NO PICTURE,to roll,滚动,FALSE,,Godan verb with 'su' ending | transitive verb,to roll | to wheel | to trundle | to drive (a car) | to turn over,scene_image,72,person_action_scene,action_state,person rolling,転がす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05100,N2,転がる,ころがる,NO PICTURE,"to roll,to tumble",滚动,FALSE,,Godan verb with 'ru' ending | intransitive verb,to roll | to tumble | to fall over | to roll over | to lie down,scene_image,72,person_action_scene,action_state,person rolling,転がる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05102,N2,載る,のる,NO PICTURE,"to appear (in print),to be recorded",载入,FALSE,,Godan verb with 'ru' ending | intransitive verb,to be placed on | to be set on | to be piled on | to be loaded on | to appear (in print),scene_image,72,person_action_scene,action_state,person appearing,載る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05110,N2,近寄る,ちかよる,NO PICTURE,"to approach,to draw near",接近,FALSE,,Godan verb with 'ru' ending | intransitive verb,to approach | to draw near,scene_image,72,person_action_scene,action_state,person approaching,近寄る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05111,N2,迫る,せまる,NO PICTURE,"to draw near,to press",逼近；逼迫,FALSE,,Godan verb with 'ru' ending | intransitive verb | transitive verb,to approach | to draw near | to be imminent | to press (someone for something) | to urge,scene_image,72,person_action_scene,action_state,person drawwing near,迫る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05115,N2,追い越す,おいこす,NO PICTURE,"to pass (e.g. car),to outdistance,to outstrip",超越,FALSE,,Godan verb with 'su' ending | transitive verb,to pass (e.g. car) | to overtake | to surpass | to outstrip | to get ahead of,scene_image,72,person_action_scene,action_state,person passing,追い越す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05117,N2,退く,どく,NO PICTURE,"(1) to retreat,to recede,to withdraw",后退、离开,FALSE,from existing zh_meanings.py,Godan verb with 'ku' ending | intransitive verb,to step aside | to move (out of the way) | to make way | to resign | to retire,scene_image,72,person_action_scene,action_state,person retreating,退く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,manual,manual correction: move back / withdraw
n2_05123,N2,逃がす,にがす,NO PICTURE,"to let loose,to set free,to let escape",释放,FALSE,,Godan verb with 'su' ending | transitive verb,to set free | to let go | to release | to miss (e.g. a chance) | to lose,scene_image,72,person_action_scene,action_state,person letting loose,逃がす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05126,N2,透き通る,すきとおる,NO PICTURE,to be(come) transparent,透明,FALSE,,Godan verb with 'ru' ending | intransitive verb,to be transparent | to be see-through | to be clear | to be clear (of a voice or sound),scene_image,72,person_action_scene,action_state,person being transparent,透き通る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05128,N2,這う,はう,NO PICTURE,"to creep,to crawl",爬行,FALSE,,Godan verb with 'u' ending | intransitive verb,to crawl | to creep | to go on all fours | to slither | to wriggle,scene_image,72,person_action_scene,action_state,person creeping,這う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05129,N2,通ずる,つうずる,NO PICTURE,to be open (to traffic) | to lead (to) | to connect (to),连接;通达,TRUE,多义词需确认常见N2含义,Ichidan verb - zuru verb (alternative form of -jiru verbs) | intransitive verb | transitive verb,"to be open (to traffic) | to lead (to) | to connect (to) | to run (from, between; e.g. bus service) | to extend (up to)",scene_image,72,person_action_scene,action_state,person being open,通ずる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05131,N2,通勤,つうきん,NO PICTURE,commuting to work,通勤,FALSE,,noun (common) (futsuumeishi) | noun or participle which takes the aux. verb suru | intransitive verb,commuting to work,scene_image,72,person_action_scene,action_state,person commutinging to work,通勤,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05159,N2,酌む,くむ,NO PICTURE,to serve sake,敬酒,FALSE,,Godan verb with 'mu' ending | transitive verb,"to pour (sake) | to serve | to drink (together) | to consider (feelings, the situation, etc.) | to sympathize with",scene_image,72,person_action_scene,action_state,person serving sake,酌む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05160,N2,配る,くばる,NO PICTURE,"to distribute,to deliver",分发,FALSE,,Godan verb with 'ru' ending | transitive verb,to distribute | to hand out | to deliver | to deal out | to serve out,scene_image,72,person_action_scene,action_state,person distributing,配る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05168,N2,重なる,かさなる,NO PICTURE,"to be piled up,lie on top of one another,overlap each other",重叠,FALSE,,Godan verb with 'ru' ending | intransitive verb,to be piled up | to lie on top of one another | to come one after another | to happen over and over | to pile up (e.g. stress),scene_image,72,person_action_scene,action_state,person being piled up,重なる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05175,N2,量る,はかる,NO PICTURE,"to measure,to weigh,to survey",测量、称重、调查,FALSE,from existing zh_meanings.py,Godan verb with 'ru' ending | transitive verb,"to measure | to weigh | to survey | to time (sound, gauge, estimate) | to conjecture",scene_image,72,person_action_scene,action_state,person measuring,量る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05181,N2,釣り合う,つりあう,NO PICTURE,"to balance,to be in harmony,to suit",平衡,FALSE,,Godan verb with 'u' ending | intransitive verb,to balance | to be in harmony | to be in equilibrium | to suit | to go well together,scene_image,72,person_action_scene,action_state,person balancing,釣り合う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05191,N2,錆びる,さびる,NO PICTURE,"to rust,to become rusty",生锈,FALSE,,Ichidan verb | intransitive verb,to rust | to become rusty,scene_image,72,person_action_scene,action_state,person rusting,錆びる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05196,N2,長引く,ながびく,NO PICTURE,"to be prolonged,to drag on",拖延,TRUE,可能存在不同语境含义,Godan verb with 'ku' ending | intransitive verb,to be prolonged | to drag on | to take a long time | to persist | to linger,scene_image,72,person_action_scene,action_state,person being prolonged,長引く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05203,N2,開放,かいほう,NO PICTURE,"open,throw open,liberalization",开放,FALSE,,noun (common) (futsuumeishi) | noun or participle which takes the aux. verb suru | transitive verb,"opening (a door, window, etc.) | leaving open | opening up (e.g. to the public) | allowing (public) access",scene_image,72,person_action_scene,action_state,person openning,開放,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05217,N2,隔てる,へだてる,NO PICTURE,to be shut out,隔开;隔离,TRUE,,Ichidan verb | transitive verb,"to separate (by distance, time, etc.) | to isolate | to partition | to divide | to interpose",scene_image,72,person_action_scene,action_state,person being shut out,隔てる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05235,N2,静まる,しずまる,NO PICTURE,"to quieten down,to calm down,to subside",安静,TRUE,,Godan verb with 'ru' ending | intransitive verb,to become quiet | to quiet down | to quieten down | to calm down | to die down,scene_image,72,person_action_scene,action_state,person quietenning down,静まる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05240,N2,響く,ひびく,NO PICTURE,to resound,回响,TRUE,,Godan verb with 'ku' ending | intransitive verb,to resound | to be heard far away | to reverberate | to shake | to vibrate,scene_image,72,person_action_scene,action_state,person resounding,響く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05257,N2,飢える,うえる,NO PICTURE,to starve,挨饿,TRUE,,Ichidan verb | intransitive verb,to starve | to be famished | to be hungry | to be starved of (e.g. love) | to be thirsty for (e.g. knowledge),scene_image,72,person_action_scene,action_state,person starving,飢える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05259,N2,飽くまで,あくまで,NO PICTURE,"to the end,to the last,stubbornly",始终,TRUE,,adverb (fukushi),to the end | to the bitter end | to the last | stubbornly | persistently,scene_image,72,person_action_scene,action_state,person thing end,飽くまで,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05267,N2,驚かす,おどろかす,NO PICTURE,"to surprise,to frighten,to create a stir",惊吓,TRUE,,Godan verb with 'su' ending | transitive verb,to surprise | to frighten | to create a stir,scene_image,72,person_action_scene,action_state,person surprising,驚かす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05268,N2,高める,たかめる,NO PICTURE,"to raise,to lift,to boost",提高,TRUE,,Ichidan verb | transitive verb,to raise | to lift | to boost | to enhance,scene_image,72,person_action_scene,action_state,person raising,高める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
