id,word,reading,meaning,meaningZh,image_review,image_type,visual_domain,image_query_en
n2_05151,遡る,さかのぼる,"to go back,to go upstream,to make retroactive",追溯、逆流而上,NO PICTURE,person_action_scene,action_state,person going back
n2_05153,遭う,あう,"to meet,to encounter (undesirable nuance)",遭遇、碰上,NO PICTURE,person_action_scene,action_state,person meeting
n2_05159,酌む,くむ,to serve sake,敬酒,NO PICTURE,person_action_scene,action_state,person serving sake
n2_05160,配る,くばる,"to distribute,to deliver",分发,NO PICTURE,person_action_scene,action_state,person distributing
n2_05168,重なる,かさなる,"to be piled up,lie on top of one another,overlap each other",重叠,NO PICTURE,person_action_scene,action_state,person being piled up
n2_05169,重ねる,かさねる,"to pile up,to put something on another,to heap up,to add,to repeat",堆积起来,NO PICTURE,person_action_scene,action_state,person piling up
n2_05175,量る,はかる,"to measure,to weigh,to survey",测量、称重、调查,NO PICTURE,person_action_scene,action_state,person measuring
n2_05181,釣り合う,つりあう,"to balance,to be in harmony,to suit",平衡,NO PICTURE,person_action_scene,action_state,person balancing
n2_05191,錆びる,さびる,"to rust,to become rusty",生锈,NO PICTURE,person_action_scene,action_state,person rusting
n2_05196,長引く,ながびく,"to be prolonged,to drag on",拖延,NO PICTURE,person_action_scene,action_state,person being prolonged
n2_05203,開放,かいほう,"open,throw open,liberalization",开放,NO PICTURE,person_action_scene,action_state,person openning
n2_05217,隔てる,へだてる,to be shut out,隔开;隔离,NO PICTURE,person_action_scene,action_state,person being shut out
n2_05235,静まる,しずまる,"to quieten down,to calm down,to subside",安静,NO PICTURE,person_action_scene,action_state,person quietenning down
n2_05240,響く,ひびく,to resound,回响,NO PICTURE,person_action_scene,action_state,person resounding
n2_05245,預かる,あずかる,"to keep in custody,to receive on deposit,to take charge of",保管、代管,NO PICTURE,person_action_scene,action_state,person keeping in custody
n2_05254,飛び込む,とびこむ,"to jump in,to leap in,to plunge into,to dive",跳入、冲进,NO PICTURE,person_action_scene,action_state,person jumping in
n2_05257,飢える,うえる,to starve,挨饿,NO PICTURE,person_action_scene,action_state,person starving
n2_05259,飽くまで,あくまで,"to the end,to the last,stubbornly",始终,NO PICTURE,person_action_scene,action_state,person thing end
n2_05267,驚かす,おどろかす,"to surprise,to frighten,to create a stir",惊吓,NO PICTURE,person_action_scene,action_state,person surprising
n2_05268,高める,たかめる,"to raise,to lift,to boost",提高,NO PICTURE,person_action_scene,action_state,person raising
n2_05274,鳴らす,ならす,"to ring,to sound,to chime,to beat,to snort (nose)",鸣响、弄响,NO PICTURE,person_action_scene,action_state,person ringing
n2_03466,あいまい,あいまい,"vague,ambiguous",模糊,NO PICTURE,visual_state_scene,action_state,vague scene
n2_03480,あわただしい,あわただしい,"busy,hurried,confused,flurried",忙碌,NO PICTURE,visual_state_scene,action_state,busy scene
n2_03491,おおざっぱ,おおざっぱ,"rough (not precise),broad,sketchy",粗略,NO PICTURE,visual_state_scene,action_state,rough scene
n2_03501,おとなしい,おとなしい,"obedient,docile,quiet",安静,NO PICTURE,visual_state_scene,action_state,obedient scene
n2_03508,おめでたい,おめでたい,"happy event,matter for congratulation,auspicious event,pregnancy",值得祝贺的,NO PICTURE,visual_state_scene,action_state,happy event scene
n2_03518,かゆい,かゆい / かいい,"itchy,itching",痒,NO PICTURE,visual_state_scene,action_state,itchy scene
n2_03526,くだらない,くだらない / くっだらない / くっだらねー,"good-for-nothing,stupid,trivial,worthless",无聊的,NO PICTURE,visual_state_scene,action_state,good-for-nothing scene
n2_03529,くどい,くどい / クドい,"verbose,importunate,heavy (taste)",啰嗦的,NO PICTURE,visual_state_scene,action_state,verbose scene
n2_03542,ごくろうさま,ごくろうさま / ごくろーさま,Thank you very much for your....,辛苦了,NO PICTURE,visual_state_scene,action_state,Thank you very much for your.... scene
n2_03548,さわやか,さわやか,"fresh,refreshing,invigorating",清新、清爽,NO PICTURE,visual_state_scene,action_state,fresh scene
n2_03552,しつこい,しつこい / しつっこい,"insistent,obstinate",固执的,NO PICTURE,visual_state_scene,action_state,insistent scene
n2_03563,すっぱい,すっぱい,"sour,acid",酸的,NO PICTURE,visual_state_scene,action_state,sour scene
n2_03564,すまない,すまない,sorry (phrase),抱歉的,NO PICTURE,visual_state_scene,action_state,sorry scene
n2_03566,ずうずうしい,ずうずうしい / ずーずーしい,"impudent,shameless",无礼的,NO PICTURE,visual_state_scene,action_state,impudent scene
n2_03572,そそっかしい,そそっかしい,"careless,thoughtless",粗心的,NO PICTURE,visual_state_scene,action_state,careless scene
n2_03581,だらしない,だらしない,"slovenly,loose,a slut",邋遢,NO PICTURE,visual_state_scene,action_state,slovenly scene
n2_03585,でたらめ,でたらめ / デタラメ,"(1) irresponsible utterance,nonsense,nonsensical,(2) random",胡说八道,NO PICTURE,visual_state_scene,action_state,irresponsible utterance scene
n2_03603,ばからしい,ばからしい / バカらしい,absurd,荒唐,NO PICTURE,visual_state_scene,action_state,absurd scene
n2_03623,まぶしい,まぶしい / まぼしい,"dazzling,radiant",耀眼,NO PICTURE,visual_state_scene,action_state,dazzling scene
n2_03625,みじめ,みじめ,"(arch) sad,pitiful,wretched",凄惨,NO PICTURE,visual_state_scene,action_state,sad scene
n2_03626,みっともない,みっともない,"shameful,indecent",下流,NO PICTURE,visual_state_scene,action_state,shameful scene
n2_03627,めちゃくちゃ,めちゃくちゃ / メチャクチャ / めっちゃくちゃ,"absurd,unreasonable,excessive,messed up,spoiled,wreaked",荒唐,NO PICTURE,visual_state_scene,action_state,absurd scene
n2_03629,めでたい,めでたい,"happy,simple soul,propitious,joyous",喜庆,NO PICTURE,visual_state_scene,action_state,happy scene
n2_03634,もったいない,もったいない,"too good,more than one deserves,wasteful,sacrilegious,unworthy of",浪费；太好了,NO PICTURE,visual_state_scene,action_state,too good scene
n2_03635,やかましい,やかましい,"(1) noisy,(2) strict,fussy",吵闹；挑剔,NO PICTURE,visual_state_scene,action_state,noisy scene
n2_03639,やむをえない,やむをえない,"cannot be helped,unavoidable",不可避免,NO PICTURE,visual_state_scene,action_state,cannot be helped scene
n2_03646,イコール,イコール,equal,相等,NO PICTURE,visual_state_scene,action_state,equal scene
n2_03695,スマート,スマート,"smart,stylish,slim",时尚的；苗条,NO PICTURE,visual_state_scene,action_state,smart scene
n2_03751,モダン,モダン / モダーン,modern,现代的,NO PICTURE,visual_state_scene,action_state,modern scene
n2_03790,下品,げひん,"vulgarity,meanness,indecency,coarseness",低俗的；粗俗的,NO PICTURE,visual_state_scene,action_state,vulgarity scene
n2_03799,不潔,ふけつ,"unclean,dirty,filthy,impure",脏的,NO PICTURE,visual_state_scene,action_state,unclean scene
n2_03800,不規則,ふきそく,"irregularity,unsteadiness,disorderly",不规则的,NO PICTURE,visual_state_scene,action_state,irregularity scene
n2_03802,不運,ふうん,"unlucky,misfortune,bad luck,fate",不幸,NO PICTURE,visual_state_scene,action_state,unlucky scene
n2_03877,余計,よけい,"too much,unnecessary,abundance,surplus,excess,superfluity",多余的；过多的,NO PICTURE,visual_state_scene,action_state,too much scene
n2_03898,偉い,えらい,"great,celebrated,eminent,terrible,awful,famous,remarkable,excellent",伟大、了不起,NO PICTURE,visual_state_scene,action_state,great scene
n2_03903,傑作,けっさく,"masterpiece,best work,boner,blunder",杰作,NO PICTURE,visual_state_scene,action_state,masterpiece scene
n2_03930,公正,こうせい,"justice,fairness,impartiality",公正的,NO PICTURE,visual_state_scene,action_state,justice scene
n2_03938,円い,まるい,"round,circular,spherical",圆形、圆形、球形,NO PICTURE,visual_state_scene,action_state,round scene
n2_03998,力強い,ちからづよい,"reassuring,emboldened",强有力的,NO PICTURE,visual_state_scene,action_state,reassuring scene
n2_04007,勇ましい,いさましい,"brave,valiant,gallant,courageous",勇敢的,NO PICTURE,visual_state_scene,action_state,brave scene
n2_04024,卑怯,ひきょう,"cowardice,meanness,unfairness",怯懦的,NO PICTURE,visual_state_scene,action_state,cowardice scene
n2_04025,卒直,そっちょく,"frankness,candour,openheartedness",直率的,NO PICTURE,visual_state_scene,action_state,frankness scene
n2_04031,危うい,あやうい,"dangerous,critical,grave",危险的,NO PICTURE,visual_state_scene,action_state,dangerous scene
n2_04034,厚かましい,あつかましい,"impudent,shameless,brazen",厚颜,NO PICTURE,visual_state_scene,action_state,impudent scene
n2_04040,厳重,げんじゅう,"strict,rigour,severe,firm",严格、严密,NO PICTURE,visual_state_scene,action_state,strict scene
n2_04081,呑気,のんき,"carefree,optimistic,careless,reckless,heedless",轻松,NO PICTURE,visual_state_scene,action_state,carefree scene
n2_04106,四角い,しかくい,square,四角,NO PICTURE,visual_state_scene,action_state,square scene
n2_04117,固い,かたい,"stubborn,firm (not viscous or easily moved)",固执的,NO PICTURE,visual_state_scene,action_state,stubborn scene
n2_04128,地味,じみ,"plain,simple",朴素、低调,NO PICTURE,visual_state_scene,action_state,plain scene
n2_04145,堅い,かたい,"hard (esp. wood),steadfast,honorable,stuffy writing",坚硬的,NO PICTURE,visual_state_scene,action_state,hard scene
n2_04149,塩辛い,しおからい,salty (taste),咸的,NO PICTURE,visual_state_scene,action_state,salty scene
n2_04209,安易,あんい,easy-going,轻松,NO PICTURE,visual_state_scene,action_state,easy-going scene
n2_04276,平凡,へいぼん,"common,commonplace,ordinary,mediocre",普通,NO PICTURE,visual_state_scene,action_state,common scene
n2_04278,平気,へいき,"coolness,calmness,composure,unconcern",冷静,NO PICTURE,visual_state_scene,action_state,coolness scene
n2_04282,幼稚,ようち,"infancy,childish,infantile",幼稚,NO PICTURE,visual_state_scene,action_state,infancy scene
n2_04315,強引,ごういん,"overbearing,coercive,pushy,forcible,high-handed",强硬,NO PICTURE,visual_state_scene,action_state,overbearing scene
n2_04353,思い掛けない,おもいがけない,"unexpected,casual",意外,NO PICTURE,visual_state_scene,action_state,unexpected scene
n2_04359,怪しい,あやしい,"suspicious,dubious,doubtful",可疑,NO PICTURE,visual_state_scene,action_state,suspicious scene
n2_04360,恋しい,こいしい,"(1) dear,beloved,darling,(2) yearned for",想念,NO PICTURE,visual_state_scene,action_state,dear scene
n2_04366,悔しい,くやしい,"regrettable,mortifying,vexing",懊恼,NO PICTURE,visual_state_scene,action_state,regrettable scene
n2_04369,惜しい,おしい,"regrettable,disappointing,precious",可惜,NO PICTURE,visual_state_scene,action_state,regrettable scene
n2_04370,意地悪,いじわる,"malicious,ill-tempered,unkind",恶意,NO PICTURE,visual_state_scene,action_state,malicious scene
n2_04378,憎い,にくい,"hateful,abominable,poor-looking,detestable",令人憎恶的,NO PICTURE,visual_state_scene,action_state,hateful scene
n2_04380,憎らしい,にくらしい,"odious,hateful",令人憎恶的,NO PICTURE,visual_state_scene,action_state,odious scene
n2_04382,懐かしい,なつかしい,"dear,desired,missed",令人怀念的,NO PICTURE,visual_state_scene,action_state,dear scene
n2_04396,手頃,てごろ,"moderate,handy",方便的,NO PICTURE,visual_state_scene,action_state,moderate scene
n2_04524,有難い,ありがたい,"grateful,thankful,welcome,appreciated,evoking gratitude",感激的,NO PICTURE,visual_state_scene,action_state,grateful scene
n2_04525,朗らか,ほがらか,"brightness,cheerfulness,melodious",开朗的,NO PICTURE,visual_state_scene,action_state,brightness scene
n2_04567,欲張り,よくばり,"avarice,covetousness,greed",贪婪的,NO PICTURE,visual_state_scene,action_state,avarice scene
n2_04602,永い,ながい,"long,lengthy",长的,NO PICTURE,visual_state_scene,action_state,long scene
n2_04613,洒落,しゃれ,"joke,pun,witticism",洒脱的,NO PICTURE,visual_state_scene,action_state,joke scene
n2_04618,派手,はで,"showy,loud,gay,flashy,gaudy",华丽的,NO PICTURE,visual_state_scene,action_state,showy scene
n2_04630,消極的,しょうきょくてき,passive,消极的,NO PICTURE,visual_state_scene,action_state,passive scene
n2_04643,清い,きよい,"clear,pure,noble",清澈;纯洁,NO PICTURE,visual_state_scene,action_state,clear scene
n2_04713,煙い,けむい,smoky,烟雾,NO PICTURE,visual_state_scene,action_state,smoky scene
n2_04730,物凄い,ものすごい,"earth-shattering,staggering,to a very great extent",惊人,NO PICTURE,visual_state_scene,action_state,earth-shattering scene
n2_04734,物騒,ぶっそう,"dangerous,disturbed,insecure",危险的,NO PICTURE,visual_state_scene,action_state,dangerous scene
n2_04742,狡い,ずるい,"sly,cunning",狡猾,NO PICTURE,visual_state_scene,action_state,sly scene
n2_04752,甚だしい,はなはだしい,"extreme,excessive,terrible",极端,NO PICTURE,visual_state_scene,action_state,extreme scene
n2_04760,生意気,なまいき,"impertinent,saucy,cheeky,conceit,audacious,brazen",无礼,NO PICTURE,visual_state_scene,action_state,impertinent scene
n2_04767,申し訳ない,もうしわけない,inexcusable,抱歉,NO PICTURE,visual_state_scene,action_state,inexcusable scene
n2_04782,的確,てきかく,"precise,accurate",准确,NO PICTURE,visual_state_scene,action_state,precise scene
n2_04812,真っ暗,まっくら,"total darkness,shortsightedness,pitch dark",漆黑,NO PICTURE,visual_state_scene,action_state,total darkness scene
n2_04854,稀,まれ,"rare,seldom",罕见,NO PICTURE,visual_state_scene,action_state,rare scene
n2_04879,粗い,あらい,"coarse,rough",粗糙,NO PICTURE,visual_state_scene,action_state,coarse scene
n2_04884,純情,じゅんじょう,"pure heart,naivete,self-sacrificing devotion",纯情、天真,NO PICTURE,visual_state_scene,action_state,pure heart scene
n2_04889,素直,すなお,"obedient,meek,docile,unaffected",坦率、顺从,NO PICTURE,visual_state_scene,action_state,obedient scene
n2_04915,緩い,ゆるい,"loose,lenient,slow",宽松、缓慢,NO PICTURE,visual_state_scene,action_state,loose scene
n2_04933,羨ましい,うらやましい,"envious,enviable",羡慕、令人羡慕,NO PICTURE,visual_state_scene,action_state,envious scene
n2_04966,若々しい,わかわかしい,"youthful,young",年轻的,NO PICTURE,visual_state_scene,action_state,youthful scene
n2_04973,茶色い,ちゃいろい,light brown | tawny,茶色、浅褐色,NO PICTURE,visual_state_scene,action_state,light brown scene
n2_04975,荒い,あらい,"rough,rude,wild",粗暴、粗糙,NO PICTURE,visual_state_scene,action_state,rough scene
n2_04982,蒸し暑い,むしあつい,"humid,sultry",闷热,NO PICTURE,visual_state_scene,action_state,humid scene
n2_04990,薄暗い,うすぐらい,"dim,gloomy",阴暗、郁闷,NO PICTURE,visual_state_scene,action_state,dim scene
n2_05068,謙虚,けんきょ,"modesty,humility",谦虚,NO PICTURE,visual_state_scene,action_state,modesty scene
n2_05097,軟らかい,やわらかい,"soft,tender,limp",柔软,NO PICTURE,visual_state_scene,action_state,soft scene
n2_05145,過剰,かじょう,"excess,over-",过剩、过量,NO PICTURE,visual_state_scene,action_state,excess scene
n2_05152,適確,てきかく,"precise,accurate",准确、恰当,NO PICTURE,visual_state_scene,action_state,precise scene
n2_05165,醜い,みにくい,ugly,丑陋、难看,NO PICTURE,visual_state_scene,action_state,ugly scene
n2_05167,重たい,おもたい,"heavy,massive,serious",重的、严重,NO PICTURE,visual_state_scene,action_state,heavy scene
n2_05182,鈍い,にぶい,"dull (e.g. a knife),thickheaded,slow (opposite of fast),stupid",迟钝、缓慢,NO PICTURE,visual_state_scene,action_state,dull scene
n2_05214,険しい,けわしい,"inaccessible place,sharp eyes",险峻、陡峭,NO PICTURE,visual_state_scene,action_state,inaccessible place scene
n2_05230,電波,でんぱ,electro-magnetic wave,电波、信号,NO PICTURE,visual_state_scene,action_state,electro-magnetic wave scene
n2_05234,青白い,あおじろい,"pale,pallid",苍白、青白,NO PICTURE,visual_state_scene,action_state,pale scene
n2_05236,面倒臭い,めんどうくさい,"bother to do,tiresome",麻烦、厌烦,NO PICTURE,visual_state_scene,action_state,bother to do scene
n2_05249,頼もしい,たのもしい,"reliable,trustworthy,hopeful,promising",可靠、值得信赖,NO PICTURE,visual_state_scene,action_state,reliable scene
n2_05265,騒々しい,そうぞうしい,"noisy,boisterous",吵闹、喧闹,NO PICTURE,visual_state_scene,action_state,noisy scene
n2_05266,騒がしい,さわがしい,noisy,吵闹、嘈杂,NO PICTURE,visual_state_scene,action_state,noisy scene
