id,jlpt_level,word,reading,image_review,meaning,meaning_zh,meaning_zh_needs_review,meaning_zh_note,jmdict_pos,jmdict_glosses,image_status,image_score,image_type,visual_domain,image_query_en,image_query_ja,distractor_pool,classification_reason,source,meaning_zh_source,meaning_zh_review
n1_02463,N1,痛む,いたむ,NO PICTURE,to hurt;to feel a pain;to be injured,,,,Godan verb with 'mu' ending | intransitive verb,to hurt | to ache | to feel a pain | to be injured | to be spoiled (e.g. food),scene_image,72,person_action_scene,action_state,person hurting,痛む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02464,N1,痛める,いためる,NO PICTURE,to hurt;to injure;to cause pain;to worry;to bother;to afflict;to be grieved over,,,,Ichidan verb | transitive verb,to hurt | to injure | to cause pain | to harm | to damage,scene_image,72,person_action_scene,action_state,person hurting,痛める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02467,N1,痺れる,しびれる,,to become numb;to go to sleep (i.e. a limb),,,,Ichidan verb | intransitive verb,to become numb | to go to sleep (e.g. a limb) | to get an electric shock | to tingle (from an electric shock) | to be excited,scene_image,72,person_action_scene,action_state,person becoming numb,痺れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02489,N1,盛り上がる,もりあがる,NO PICTURE,to rouse;to swell;to rise,,,,Godan verb with 'ru' ending | intransitive verb,to swell | to rise | to bulge | to be piled up | to rouse,scene_image,72,person_action_scene,action_state,person rousing,盛り上がる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02490,N1,盛る,さかる,NO PICTURE,to prosper;to flourish;to copulate (animals),,,,Godan verb with 'ru' ending | intransitive verb,to become vigorous | to gain force | to become more active | to prosper | to thrive,scene_image,72,person_action_scene,action_state,person prosperring,盛る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02500,N1,目覚める,めざめる,NO PICTURE,to wake up,,,,Ichidan verb | intransitive verb,"to wake up | to awake | to awaken to (instinct, ability, perception, etc.) | to become aware of | to become conscious of",scene_image,72,person_action_scene,action_state,person waking up,目覚める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02514,N1,省みる,かえりみる,NO PICTURE,to reflect,,,,Ichidan verb | transitive verb,"to reflect on (oneself, past conduct, etc.) | to contemplate | to examine | to think over | to introspect",scene_image,72,person_action_scene,action_state,person reflecting,省みる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02535,N1,着工,ちゃっこう,NO PICTURE,start of (construction) work,,,,noun (common) (futsuumeishi) | noun or participle which takes the aux. verb suru | intransitive verb,starting (construction) work,scene_image,72,person_action_scene,action_state,person starting of work,着工,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02536,N1,着席,ちゃくせき,NO PICTURE,sit down;seat,,,,noun (common) (futsuumeishi) | noun or participle which takes the aux. verb suru | intransitive verb,taking a seat | sitting down (in one's seat),scene_image,72,person_action_scene,action_state,person sitting down,着席,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02541,N1,着飾る,きかざる,NO PICTURE,to dress up,,,,Godan verb with 'ru' ending | transitive verb,to dress up,scene_image,72,person_action_scene,action_state,person dressing up,着飾る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02542,N1,瞑る,つぶる,,to close the eyes,,,,Godan verb with 'ru' ending | transitive verb,to close (one's eyes) | to shut,scene_image,72,person_action_scene,action_state,person closing the eyes,瞑る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02556,N1,研ぐ,とぐ,,to sharpen;to grind;to scour;to hone;to polish;to wash (rice),,,,Godan verb with 'gu' ending | transitive verb,to sharpen | to hone | to whet | to grind | to wash (rice),scene_image,72,person_action_scene,action_state,person sharpenning,研ぐ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02581,N1,禁じる,きんじる,NO PICTURE,to prohibit,,,,Ichidan verb | transitive verb,"to forbid | to ban | to prohibit | to suppress (a feeling, laughter, etc.) | to hold back (e.g. tears)",scene_image,72,person_action_scene,action_state,person prohibitting,禁じる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02582,N1,禁ずる,きんずる,NO PICTURE,to forbid;to suppress,,,,Ichidan verb - zuru verb (alternative form of -jiru verbs) | transitive verb,"to forbid | to ban | to prohibit | to suppress (a feeling, laughter, etc.) | to hold back (e.g. tears)",scene_image,72,person_action_scene,action_state,person forbidding,禁ずる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02594,N1,称する,しょうする,,to pretend;to take the name of;to feign;to purport,,,,suru verb - special class | transitive verb,to call | to name | to call oneself ... | to go by the name of ... | to purport (to be),scene_image,72,person_action_scene,action_state,person pretending,称する,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02611,N1,突っ張る,つっぱる,NO PICTURE,to support;to become stiff;to become taut;to thrust (ones opponent);to stick to (ones opinion);to in,,,,Godan verb with 'ru' ending | intransitive verb,to cramp up | to tighten | to stiffen | to be insistent | to persist (in one's opinion),scene_image,72,person_action_scene,action_state,person supporting,突っ張る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02617,N1,立ち寄る,たちよる,NO PICTURE,to stop by;to drop in for a short visit,,,,Godan verb with 'ru' ending | intransitive verb,to drop in (at) | to drop by | to call at | to stop by | to stop off,scene_image,72,person_action_scene,action_state,person stopping by,立ち寄る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02636,N1,築く,きずく,,to build;to pile up;to amass,,,,Godan verb with 'ku' ending | transitive verb,"to build | to construct | to erect | to build up (a reputation, position, fortune, etc.) | to establish (a relationship, household, tradition, etc.)",scene_image,72,person_action_scene,action_state,person building,築く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02637,N1,篭る,こもる,NO PICTURE,to seclude oneself;to be confined in;to be implied;to be stuffy,,,,Godan verb with 'ru' ending | intransitive verb,to shut oneself in (e.g. one's room) | to be confined in | to seclude oneself | to hide away | to stay inside (one's shell),scene_image,72,person_action_scene,action_state,person secluding oneself,篭る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02647,N1,粘る,ねばる,NO PICTURE,to be sticky;to be adhesive;to persevere;to persist;to stick to,,,,Godan verb with 'ru' ending | intransitive verb,to be sticky | to be adhesive | to persevere | to persist | to stick to,scene_image,72,person_action_scene,action_state,person being sticky,粘る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02652,N1,納まる,おさまる,NO PICTURE,to be obtained;to end;to settle into;to fit into;to be settled;to be paid;to be delivered,,,,Godan verb with 'ru' ending | intransitive verb,"to fit into (a box, frame, category, etc.) | to be contained within | to fall within (e.g. a budget) | to settle down (into) | to be installed (in one's rightful place)",scene_image,72,person_action_scene,action_state,person being obtained,納まる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02655,N1,紛れる,まぎれる,NO PICTURE,to be diverted;to slip into,,,,Ichidan verb | intransitive verb,"to disappear into | to be lost in | to slip into | to get mixed in among | to do something under the cover of (confusion, etc.)",scene_image,72,person_action_scene,action_state,person being diverted,紛れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02665,N1,細工,さいく,NO PICTURE,work;craftsmanship;tactics;trick,,,,noun (common) (futsuumeishi) | noun or participle which takes the aux. verb suru | transitive verb,work | workmanship | craftsmanship | handiwork | artifice,scene_image,72,person_action_scene,action_state,person working,細工,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02673,N1,組み合わせる,くみあわせる,NO PICTURE,to join together;to combine;to join up,,,,Ichidan verb | transitive verb,to put together | to combine | to join together | to join up | to match against (e.g. in a sport),scene_image,72,person_action_scene,action_state,person joining together,組み合わせる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02674,N1,組み込む,くみこむ,,to insert;to include;to cut in (printing),,,,Godan verb with 'mu' ending | transitive verb,to insert | to include | to incorporate | to install | to embed,scene_image,72,person_action_scene,action_state,person inserting,組み込む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02675,N1,経る,へる,NO PICTURE,to pass;to elapse;to experience,,,,Ichidan verb | intransitive verb,to pass | to elapse | to go by | to pass through | to go through,scene_image,72,person_action_scene,action_state,person passing,経る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02683,N1,結び付く,むすびつく,NO PICTURE,to be connected or related;to join together,,,,Godan verb with 'ku' ending | intransitive verb,to be related | to be connected | to be joined together | to result in | to lead to,scene_image,72,person_action_scene,action_state,person being connected or related,結び付く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02684,N1,結び付ける,むすびつける,,to combine;to join;to tie on;to attach with a knot,,,,Ichidan verb | transitive verb,to tie (to) | to fasten | to attach | to join | to bind,scene_image,72,person_action_scene,action_state,person combining,結び付ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02690,N1,絡む,からむ,NO PICTURE,to entangle;to entwine,,,,Godan verb with 'mu' ending | intransitive verb,to twine | to get tangled | to get entangled | to get caught (in) | to be involved (e.g. of money in a matter),scene_image,72,person_action_scene,action_state,person entangling,絡む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02699,N1,絶える,たえる,NO PICTURE,to die out;to peter out;to become extinct,,,,Ichidan verb | intransitive verb,to die out | to peter out | to become extinct | to cease | to be stopped,scene_image,72,person_action_scene,action_state,person dying out,絶える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02700,N1,絶つ,たつ,,to sever;to cut off;to suppress;to abstain (from),,,,Godan verb with 'tsu' ending | transitive verb,to sever | to cut off | to suppress | to eradicate | to exterminate,scene_image,72,person_action_scene,action_state,person severring,絶つ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02704,N1,継ぐ,つぐ,NO PICTURE,to succeed,,,,Godan verb with 'gu' ending | transitive verb,"to succeed (a person, to a position, etc.) | to inherit | to take over | to follow | to patch (clothes)",scene_image,72,person_action_scene,action_state,person succeeding,継ぐ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02706,N1,綴じる,とじる,,to bind;to file,,,,Ichidan verb | transitive verb,to bind | to file | to finish (a dish) by pouring beaten egg into the broth | to sew up | to stitch together,scene_image,72,person_action_scene,action_state,person binding,綴じる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02707,N1,綻びる,ほころびる,,to come apart at the seams;to begin to open;to smile broadly,,,,Ichidan verb | intransitive verb,to come apart at the seams | to be ripped | to be torn | to begin to open | to begin to bloom,scene_image,72,person_action_scene,action_state,person coming apart at the seams,綻びる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02714,N1,緩む,ゆるむ,NO PICTURE,to become loose;to slacken,,,,Godan verb with 'mu' ending | intransitive verb,to become loose | to slacken (e.g. rope) | to become less tense | to relax | to let one's guard down,scene_image,72,person_action_scene,action_state,person becoming loose,緩む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02715,N1,緩める,ゆるめる,NO PICTURE,to loosen;to slow down,,,,Ichidan verb | transitive verb,"to loosen | to slacken | to relax (attention, efforts, etc.) | to let down (one's guard) | to relieve (tension)",scene_image,72,person_action_scene,action_state,person loosenning,緩める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02718,N1,練る,ねる,NO PICTURE,to knead;to work over;to polish up,,,,Godan verb with 'ru' ending | transitive verb,"to knead | to thicken into a paste (stirring over a flame) | to polish (a plan, etc.) | to refine | to elaborate",scene_image,72,person_action_scene,action_state,person kneading,練る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02722,N1,縮まる,ちぢまる,NO PICTURE,to be shortened;to be contracted;to shrink,,,,Godan verb with 'ru' ending | intransitive verb,to shorten | to narrow | to close | to shrink,scene_image,72,person_action_scene,action_state,person being shortened,縮まる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02728,N1,織る,おる,,to weave,,,,Godan verb with 'ru' ending | transitive verb,to weave,scene_image,72,person_action_scene,action_state,person weaving,織る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02730,N1,繕う,つくろう,,to mend;to repair;to fix;to patch up;to darn;to tidy up;to adjust;to trim,,,,Godan verb with 'u' ending | transitive verb,to mend | to patch up | to repair | to fix | to darn,scene_image,72,person_action_scene,action_state,person mending,繕う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02734,N1,罵る,ののしる,,to speak ill of;to abuse,,,,Godan verb with 'ru' ending | transitive verb,to abuse (verbally) | to curse at | to shout abuse at | to speak ill of,scene_image,72,person_action_scene,action_state,person speaking ill of,罵る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02739,N1,群がる,むらがる,,to swarm;to gather,,,,Godan verb with 'ru' ending | intransitive verb,to swarm | to gather,scene_image,72,person_action_scene,action_state,person swarming,群がる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02742,N1,老いる,おいる,NO PICTURE,to age;to grow old,,,,Ichidan verb | intransitive verb,to age | to grow old,scene_image,72,person_action_scene,action_state,person aging,老いる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02743,N1,老ける,ふける,NO PICTURE,to age,,,,Ichidan verb | intransitive verb,to age | to grow old (esp. in appearance) | to show marks of age,scene_image,72,person_action_scene,action_state,person aging,老ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02747,N1,耐える,たえる,NO PICTURE,to bear;to endure,,,,Ichidan verb | intransitive verb | transitive verb,to bear | to stand | to endure | to put up with | to support,scene_image,72,person_action_scene,action_state,person bearing,耐える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02752,N1,聳える,そびえる,NO PICTURE,to rise;to tower;to soar,,,,Ichidan verb | intransitive verb,"to rise (of a building, mountain, etc.) | to tower | to soar",scene_image,72,person_action_scene,action_state,person rising,聳える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02766,N1,背く,そむく,,to run counter to;to go against;to disobey;to infringe,,,,Godan verb with 'ku' ending | intransitive verb,to run counter to | to go against | to disobey | to infringe,scene_image,72,person_action_scene,action_state,person running counter to,背く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02769,N1,背負う,しょう,,to be burdened with;to carry on back or shoulder,,,,Godan verb with 'u' ending | transitive verb | intransitive verb,to carry on one's back | to be burdened with | to take responsibility for | to have (something) in the background | to be in front (of something),scene_image,72,person_action_scene,action_state,person being burdened with,背負う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02772,N1,脅かす,おどかす,,to threaten;to coerce,,,,Godan verb with 'su' ending | transitive verb,to threaten | to menace | to intimidate | to startle | to frighten,scene_image,72,person_action_scene,action_state,person threatenning,脅かす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02773,N1,脅す,おどす,,to threaten;to menace,,,,Godan verb with 'su' ending | transitive verb,to threaten | to menace | to frighten (into doing),scene_image,72,person_action_scene,action_state,person threatenning,脅す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02779,N1,脱する,だっする,NO PICTURE,to escape from;to get out,,,,suru verb - special class | transitive verb,to escape from | to get out,scene_image,72,person_action_scene,action_state,person escaping from,脱する,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02785,N1,腫れる,はれる,NO PICTURE,to swell (from inflammation);to become swollen,,,,Ichidan verb | intransitive verb,to swell (from inflammation) | to become swollen,scene_image,72,person_action_scene,action_state,person swelling,腫れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02790,N1,膨れる,ふくれる,NO PICTURE,to get cross;to get sulky;to swell (out);to expand;to be inflated;to distend;to bulge,,,,Ichidan verb | intransitive verb,to swell (out) | to expand | to be inflated | to distend | to bulge,scene_image,72,person_action_scene,action_state,person getting cross,膨れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02795,N1,臨む,のぞむ,NO PICTURE,to look out on;to face;to deal with;to attend (function),,,,Godan verb with 'mu' ending | intransitive verb,"to look out on | to overlook | to front onto | to face (a situation, crisis, etc.) | to meet (e.g. death)",scene_image,72,person_action_scene,action_state,person looking out on,臨む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02810,N1,興じる,きょうじる,,to amuse oneself;to make merry,,,,Ichidan verb | intransitive verb,to amuse oneself | to make merry,scene_image,72,person_action_scene,action_state,person amusing oneself,興じる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02814,N1,舞う,まう,,to dance;to flutter about;to revolve,,,,Godan verb with 'u' ending | intransitive verb,to dance (orig. a whirling dance) | to whirl (in the wind) | to flutter (about) | to swirl | to fly,scene_image,72,person_action_scene,action_state,person dancing,舞う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02831,N1,苛める,いじめる,NO PICTURE,to tease;to torment;to persecute;to chastise,,,,Ichidan verb | transitive verb,to ill-treat | to bully | to torment | to pick on | to tease,scene_image,72,person_action_scene,action_state,person teasing,苛める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02839,N1,苦しめる,くるしめる,NO PICTURE,to torment;to harass;to inflict pain,,,,Ichidan verb | transitive verb,to torment | to pain | to inflict (physical) pain | to hurt | to harass,scene_image,72,person_action_scene,action_state,person tormenting,苦しめる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02845,N1,茹でる,ゆでる,,to boil,,,,Ichidan verb | transitive verb,"to boil (something in hot water) | to treat with medicinal steam (a swelling, etc.)",scene_image,72,person_action_scene,action_state,person boiling,茹でる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02848,N1,荒らす,あらす,NO PICTURE,to lay waste;to devastate;to damage;to invade;to break into,,,,Godan verb with 'su' ending | transitive verb,to lay waste | to devastate | to damage | to invade | to break into,scene_image,72,person_action_scene,action_state,person laying waste,荒らす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02856,N1,萎びる,しなびる,NO PICTURE,to wilt;to fade,,,,Ichidan verb | intransitive verb,"to shrivel (e.g. cut vegetables, skin) | to wilt | to fade | to wither | to be wizened",scene_image,72,person_action_scene,action_state,person wilting,萎びる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02857,N1,萎む,しぼむ,NO PICTURE,to wither;to fade (away);to shrivel;to wilt,,,,Godan verb with 'mu' ending | intransitive verb,"to wither (of flowers, dreams, etc.) | to wilt | to droop | to shrivel | to fade (away)",scene_image,72,person_action_scene,action_state,person witherring,萎む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02858,N1,落ちる,おちる,NO PICTURE,to fail (e.g. exam);to fall down;to drop,,,,Ichidan verb | intransitive verb,to fall | to drop | to come down | to crash | to collapse,scene_image,72,person_action_scene,action_state,person failing,落ちる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02861,N1,落ち込む,おちこむ,,to fall into;to feel down (sad),,,,Godan verb with 'mu' ending | intransitive verb,"to feel down | to feel sad | to be depressed | to be in low spirits | to be in a slump (business, economy, etc.)",scene_image,72,person_action_scene,action_state,person falling into,落ち込む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02862,N1,落とす,おとす,NO PICTURE,to drop;to lose;to let fall,,,,Godan verb with 'su' ending | transitive verb,to drop | to lose | to let fall | to shed (light) | to cast (one's gaze),scene_image,72,person_action_scene,action_state,person dropping,落とす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02869,N1,葬る,ほうむる,,to bury;to inter;to entomb;to consign to oblivion;to shelve,,,,Godan verb with 'ru' ending | transitive verb,to bury | to inter | to entomb | to cover up | to hush up,scene_image,72,person_action_scene,action_state,person burying,葬る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02876,N1,蕩ける,とろける,NO PICTURE,to be enchanted with,,,,Ichidan verb | intransitive verb,to melt (and become soft or liquid) | to be enchanted (by) | to be charmed | to be bewitched,scene_image,72,person_action_scene,action_state,person being enchanted with,蕩ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02881,N1,藻掻く,もがく,NO PICTURE,to struggle;to wriggle;to be impatient,,,,Godan verb with 'ku' ending | intransitive verb,to struggle | to writhe | to wriggle | to squirm | to act frantically,scene_image,72,person_action_scene,action_state,person struggling,藻掻く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02907,N1,衰える,おとろえる,,to become weak;to decline;to wear;to abate;to decay;to wither;to waste away,,,,Ichidan verb | intransitive verb,to become weak | to decline | to wear | to abate | to decay,scene_image,72,person_action_scene,action_state,person becoming weak,衰える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02908,N1,裁く,さばく,NO PICTURE,to judge,,,,Godan verb with 'ku' ending | transitive verb,to judge | to try | to sit in judgement (on) | to decide (on),scene_image,72,person_action_scene,action_state,person judging,裁く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02909,N1,裂ける,さける,,to split;to tear;to burst,,,,Ichidan verb | intransitive verb,to split | to tear | to burst | to be separated | to be divided,scene_image,72,person_action_scene,action_state,person splitting,裂ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02927,N1,襲う,おそう,,to attack,,,,Godan verb with 'u' ending | transitive verb,to attack | to assail | to make an assault | to strike | to hunt down,scene_image,72,person_action_scene,action_state,person attacking,襲う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02930,N1,要する,ようする,,to demand;to require;to take,,,,suru verb - special class | transitive verb,to need | to demand | to take | to require,scene_image,72,person_action_scene,action_state,person demanding,要する,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02934,N1,覆す,くつがえす,NO PICTURE,to overturn;to upset;to overthrow;to undermine,,,,Godan verb with 'su' ending | transitive verb,to overturn | to capsize | to upset | to overthrow (government etc.) | to reverse (decision etc.),scene_image,72,person_action_scene,action_state,person overturning,覆す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02937,N1,見せびらかす,みせびらかす,,to show off;to flaunt,,,,Godan verb with 'su' ending | transitive verb,to show off | to flaunt,scene_image,72,person_action_scene,action_state,person showwing off,見せびらかす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02941,N1,見合わせる,みあわせる,,to exchange glances;to postpone;to suspend operations;to refrain from performing an action,,,,Ichidan verb | transitive verb,to exchange glances | to look at each other | to postpone | to put off | to withhold,scene_image,72,person_action_scene,action_state,person exchanging glances,見合わせる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02943,N1,見掛ける,みかける,,to (happen to) see;to notice;to catch sight of,,,,Ichidan verb | transitive verb,to (happen to) see | to notice | to catch sight of,scene_image,72,person_action_scene,action_state,person seeing,見掛ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02946,N1,見渡す,みわたす,,to look out over;to survey (scene);to take an extensive view of,,,,Godan verb with 'su' ending | transitive verb,to look out over | to survey (scene) | to take an extensive view of,scene_image,72,person_action_scene,action_state,person looking out over,見渡す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02950,N1,見落とす,みおとす,NO PICTURE,to overlook;to fail to notice,,,,Godan verb with 'su' ending | transitive verb,to overlook | to fail to notice | to miss (seeing),scene_image,72,person_action_scene,action_state,person overlooking,見落とす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02952,N1,見逃す,みのがす,NO PICTURE,to miss;to overlook;to leave at large,,,,Godan verb with 'su' ending | transitive verb,to miss | to overlook | to fail to notice | to let pass (a matter) | to overlook (e.g. a wrongdoing),scene_image,72,person_action_scene,action_state,person missing,見逃す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02965,N1,親しむ,したしむ,NO PICTURE,to be intimate with;to befriend,,,,Godan verb with 'mu' ending | intransitive verb,to be intimate with | to befriend,scene_image,72,person_action_scene,action_state,person being intimate with,親しむ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02972,N1,解く,ほどく,,to unfasten,,,,Godan verb with 'ku' ending | transitive verb,to untie | to unfasten | to unwrap | to undo | to unbind,scene_image,72,person_action_scene,action_state,person unfastenning,解く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02982,N1,記す,しるす,,to note;to write down,,,,Godan verb with 'su' ending | transitive verb,to write down | to note down | to jot down | to take a note of | to mention,scene_image,72,person_action_scene,action_state,person noting,記す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02986,N1,訪れる,おとずれる,,to visit,,,,Ichidan verb | transitive verb | intransitive verb,"to visit | to call on | to arrive (of a season, situation, etc.) | to come | to appear",scene_image,72,person_action_scene,action_state,person visitting,訪れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_02987,N1,設ける,もうける,NO PICTURE,to create;to establish,,,,Ichidan verb | transitive verb,to prepare | to provide | to set up | to establish | to organize,scene_image,72,person_action_scene,action_state,person creating,設ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03001,N1,試みる,こころみる,NO PICTURE,to try;to test,,,,Ichidan verb | transitive verb,to try | to attempt | to have a go (at),scene_image,72,person_action_scene,action_state,person trying,試みる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03005,N1,詰る,なじる,NO PICTURE,to rebuke;to scold;to tell off,,,,Godan verb with 'ru' ending | intransitive verb,"to be packed (with) | to be filled | to be full (e.g. of a schedule) | to be blocked (of a pipe, nose, etc.) | to be clogged",scene_image,72,person_action_scene,action_state,person rebuking,詰る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03009,N1,誂える,あつらえる,,to give an order;to place an order,,,,Ichidan verb | transitive verb,to give an order | to place an order | to have made to order,scene_image,72,person_action_scene,action_state,person giving an order,誂える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03010,N1,誇る,ほこる,NO PICTURE,to boast of;to be proud of,,,,Godan verb with 'ru' ending | transitive verb,to boast of | to be proud of | to take pride in,scene_image,72,person_action_scene,action_state,person boasting of,誇る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03012,N1,認める,したためる,,to write up,,,,Ichidan verb | transitive verb,"to write (e.g. a letter) | to draw up (a document) | to take down (e.g. notes) | to have (lunch, dinner, etc.) | to eat",scene_image,72,person_action_scene,action_state,person writing up,認める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03021,N1,誤る,あやまる,,to make a mistake,,,,Godan verb with 'ru' ending | transitive verb | intransitive verb,to make a mistake (in) | to commit an error | to do incorrectly | to err | to be wrong,scene_image,72,person_action_scene,action_state,person making a mistake,誤る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03023,N1,誤魔化す,ごまかす,NO PICTURE,to deceive;to falsify;to misrepresent,,,,Godan verb with 'su' ending | transitive verb,to deceive | to cheat | to swindle | to falsify | to misrepresent,scene_image,72,person_action_scene,action_state,person deceiving,誤魔化す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n1_03024,N1,説く,とく,NO PICTURE,to explain;to advocate;to preach;to persuade,,,,Godan verb with 'ku' ending | transitive verb,to explain | to preach | to advocate | to persuade | to prevail upon,scene_image,72,person_action_scene,action_state,person explaining,説く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
