id,jlpt_level,word,reading,image_review,meaning,meaning_zh,meaning_zh_needs_review,meaning_zh_note,jmdict_pos,jmdict_glosses,image_status,image_score,image_type,visual_domain,image_query_en,image_query_ja,distractor_pool,classification_reason,source,meaning_zh_source,meaning_zh_review
n2_04503,N2,映る,うつる,,"to be reflected,to harmonize with,to come out (photo)",反射；显示,TRUE,Multiple senses may require clarification for learners,Godan verb with 'ru' ending | intransitive verb,to be reflected | to harmonize with (harmonise) | to come out (photo) | to be projected | to be displayed (on a screen),scene_image,72,person_action_scene,action_state,person being reflected,映る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04511,N2,曲げる,まげる,,"to bend,to crook,to lean",弯曲,FALSE,,Ichidan verb | transitive verb,to bend | to crook | to bow | to curve | to curl,scene_image,72,person_action_scene,action_state,person bending,曲げる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04513,N2,更ける,ふける,,"to get late,to advance,to wear on",变晚,FALSE,,Ichidan verb | intransitive verb,to get late | to advance | to wear on,scene_image,72,person_action_scene,action_state,person getting late,更ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04551,N2,棄てる,すてる,,to throw away | to cast away | to dump,丢弃,FALSE,,Ichidan verb | transitive verb,to throw away | to cast away | to dump | to discard | to abandon,scene_image,72,person_action_scene,action_state,person throwwing away,棄てる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04589,N2,気を付ける,きをつける,,"to be careful,to pay attention,to take care",注意,FALSE,,"expressions (phrases, clauses, etc.) | Ichidan verb",to be careful | to pay attention | to take care,scene_image,72,person_action_scene,action_state,person being careful,気を付ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04604,N2,汚す,よごす,,"(1) to disgrace,to dishonour,(2) to pollute,to contaminate,to soil,to make dirty,to stain",弄脏,TRUE,Discrepancy between disgrace and pollution senses,Godan verb with 'su' ending | transitive verb,to pollute | to contaminate | to soil | to make dirty | to stain,scene_image,72,person_action_scene,action_state,person disgracing,汚す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04607,N2,治す,なおす,,"to cure,to heal,to fix,to correct,to repair",治愈,FALSE,,Godan verb with 'su' ending | transitive verb,to cure | to heal,scene_image,72,person_action_scene,action_state,person curing,治す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04609,N2,泊める,とめる,,"to give shelter to,to lodge",住宿,FALSE,,Ichidan verb | transitive verb,to give shelter to | to lodge | to put up | to accommodate,scene_image,72,person_action_scene,action_state,person giving shelter to,泊める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04635,N2,涼む,すずむ,,"to cool oneself,to cool off,to enjoy evening cool",降温；消暑；享受凉爽,FALSE,,Godan verb with 'mu' ending | intransitive verb,to cool oneself | to cool off | to enjoy the cool air,scene_image,72,person_action_scene,action_state,person cooling oneself,涼む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04641,N2,混ぜる,まぜる,,"to mix,to stir",混合；搅拌,FALSE,,Ichidan verb | transitive verb,to mix | to stir | to blend,scene_image,72,person_action_scene,action_state,person mixxing,混ぜる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04654,N2,湧く,わく,,"to boil,to grow hot,to get excited,to gush forth",涌出；沸腾；激动；涌现,FALSE,,Godan verb with 'ku' ending | intransitive verb,"to well (up) | to gush out (of water) | to spring out | to surge | to appear (esp. suddenly) (sweat, tears, etc.)",scene_image,72,person_action_scene,action_state,person boiling,湧く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04677,N2,潜る,もぐる,,"(1) to drive,to pass through,(2) to evade,to hide,(3) to dive (into or under water),to go undergroun",潜入；躲避；潜水,FALSE,,Godan verb with 'ru' ending | intransitive verb,to go under | to pass under | to go through | to pass through | to dive (into or under the water),scene_image,72,person_action_scene,action_state,person driving,潜る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04679,N2,潰れる,つぶれる,,"to be smashed,to go bankrupt",崩溃；破产,FALSE,,Ichidan verb | intransitive verb,to be crushed | to be squashed | to be smashed | to be destroyed | to be broken,scene_image,72,person_action_scene,action_state,person being smashed,潰れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04693,N2,炊く,たく,,"to boil,to cook",煮；烹饪,FALSE,,Godan verb with 'ku' ending | transitive verb | intransitive verb,"to cook (grains, e.g. rice) | to boil | to simmer | to stew | to seethe",scene_image,72,person_action_scene,action_state,person boiling,炊く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04698,N2,点く,つく,,"to catch fire,(electricity) comes on",点亮；点燃；通电,FALSE,,Godan verb with 'ku' ending | intransitive verb,"to be lit (of a lamp, burner, etc.) | to catch fire | to ignite | to start burning | to be turned on (of a light, appliance, etc.)",scene_image,72,person_action_scene,action_state,person catching fire,点く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04699,N2,点ける,つける,,"to turn on,to switch on,to light up",打开电器,FALSE,from existing zh_meanings.py,Ichidan verb | transitive verb,to turn on | to switch on | to light up,scene_image,72,person_action_scene,action_state,person turning on,点ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04703,N2,焚く,たく,,"to burn,to kindle,to build a fire",生火、焚烧,TRUE,manual correction: kindle / burn,Godan verb with 'ku' ending | transitive verb,to burn | to roast | to broil | to grill | to bake,scene_image,72,person_action_scene,action_state,person burning,焚く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04708,N2,焦がす,こがす,,"to burn,to scorch,to singe,to char",烤焦、烧焦,TRUE,manual correction: scorch / char,Godan verb with 'su' ending | transitive verb,to burn | to scorch | to singe | to char,scene_image,72,person_action_scene,action_state,person burning,焦がす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04715,N2,照らす,てらす,,"to shine on,to illuminate",照亮；照射,FALSE,,Godan verb with 'su' ending | transitive verb,to shine on | to illuminate | to compare (with) | to refer to,scene_image,72,person_action_scene,action_state,person shining on,照らす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04716,N2,照る,てる,,to shine,发光,FALSE,,Godan verb with 'ru' ending | intransitive verb,"to shine | to look slightly upward (of a noh mask; indicating joy, etc.)",scene_image,72,person_action_scene,action_state,person shining,照る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04717,N2,煮える,にえる,,"to boil,to cook,to be cooked",煮熟,FALSE,,Ichidan verb | intransitive verb,to be boiled | to be cooked,scene_image,72,person_action_scene,action_state,person boiling,煮える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04718,N2,煮る,にる,,"to boil,to cook",煮,FALSE,,Ichidan verb | transitive verb,to boil | to simmer | to stew | to seethe,scene_image,72,person_action_scene,action_state,person boiling,煮る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04724,N2,片付く,かたづく,,"to put in order,to dispose of,to solve",整理,FALSE,,Godan verb with 'ku' ending | intransitive verb,to be put in order | to be put to rights | to be disposed of | to be solved | to be finished,scene_image,72,person_action_scene,action_state,person putting in order,片付く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04753,N2,生える,はえる,,"(1) to grow,to spring up,(2) to cut (teeth)",生长,FALSE,,Ichidan verb | intransitive verb,to grow | to spring up | to sprout | to cut (teeth),scene_image,72,person_action_scene,action_state,person growwing,生える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04795,N2,目立つ,めだつ,,"to be conspicuous,to stand out",显眼,FALSE,,Godan verb with 'tsu' ending | intransitive verb,to be conspicuous | to stand out,scene_image,72,person_action_scene,action_state,person being conspicuous,目立つ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04816,N2,真似る,まねる,,"to mimic,to imitate",模仿,FALSE,,Ichidan verb | transitive verb,to mimic | to imitate,scene_image,72,person_action_scene,action_state,person mimiccing,真似る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04819,N2,着ける,つける,,"(1) to attach,to join,to add,to append",附加,FALSE,,Ichidan verb | transitive verb,to attach | to join | to connect | to add | to append,scene_image,72,person_action_scene,action_state,person attaching,着ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04820,N2,着せる,きせる,,to put on clothes,给...穿,FALSE,,Ichidan verb | transitive verb,to put clothes on (someone) | to dress | to clothe | to cover | to coat,scene_image,72,person_action_scene,action_state,person putting on clothes,着せる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04836,N2,破れる,やぶれる,,"to get torn,to wear out",撕裂,FALSE,,Ichidan verb | intransitive verb,to break | to be smashed | to split | to crack | to fissure,scene_image,72,person_action_scene,action_state,person getting torn,破れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04862,N2,突き当たる,つきあたる,,"to run into,to collide with",撞上,FALSE,,Godan verb with 'ru' ending | intransitive verb,to run into | to collide with | to crash into | to bump against | to come to the end of (a street),scene_image,72,person_action_scene,action_state,person running into,突き当たる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04863,N2,突く,つく,,"(1) to thrust,to strike,(2) to poke",刺入,FALSE,,Godan verb with 'ku' ending | transitive verb,to prick | to stab | to poke | to prod | to push,scene_image,72,person_action_scene,action_state,person thrusting,突く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04864,N2,突っ込む,つっこむ,,"to plunge into,to go into deeply",冲入,FALSE,,Godan verb with 'mu' ending | transitive verb | intransitive verb,to thrust (something) into (something) | to cram | to stuff | to shove | to plunge into,scene_image,72,person_action_scene,action_state,person plunging into,突っ込む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04866,N2,立ち止まる,たちどまる,,"to stop,to halt,to stand still",停下、止步,TRUE,manual correction: stop / halt,Godan verb with 'ru' ending | intransitive verb,to stop (in one's tracks) | to come to a stop | to halt | to pause | to stand still,scene_image,72,person_action_scene,action_state,person stopping,立ち止まる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04917,N2,縛る,しばる,,"to tie,to bind",系、绑,FALSE,from existing zh_meanings.py,Godan verb with 'ru' ending | transitive verb,"to tie | to bind | to fasten | to restrict (freedom) | to tie down (with rules, regulations, etc.)",scene_image,72,person_action_scene,action_state,person tying,縛る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04921,N2,縮める,ちぢめる,,"to shorten,to reduce,to boil down,to shrink",缩短,FALSE,,Ichidan verb | transitive verb,to shorten | to reduce | to condense | to shrink | to crumple (fabric),scene_image,72,person_action_scene,action_state,person shortenning,縮める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04928,N2,纏める,まとめる,,"to put in order,to collect,to bring to a conclusion",汇总,FALSE,,Ichidan verb | transitive verb,to collect | to put (it all) together | to integrate | to consolidate | to unify,scene_image,72,person_action_scene,action_state,person putting in order,纏める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04944,N2,背負う,せおう,,"to be burdened with,to carry on back or shoulder",负担,FALSE,,Godan verb with 'u' ending | transitive verb | intransitive verb,to carry on one's back | to be burdened with | to take responsibility for | to have (something) in the background | to be in front (of something),scene_image,72,person_action_scene,action_state,person being burdened with,背負う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04950,N2,腰掛ける,こしかける,,to sit (down),坐下,FALSE,,Ichidan verb | intransitive verb,to sit (down),scene_image,72,person_action_scene,action_state,person sitting,腰掛ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04979,N2,著す,あらわす,,"to write,to publish",著述、出版,TRUE,manual correction: write / publish,Godan verb with 'su' ending | transitive verb,to write | to publish,scene_image,72,person_action_scene,action_state,person writing,著す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05012,N2,裏返す,うらがえす,,"to turn inside out,to turn (something) over",翻转；倒转,TRUE,Multiple senses may require clarification,Godan verb with 'su' ending | transitive verb,to turn inside out | to turn the other way | to turn (something) over,scene_image,72,person_action_scene,action_state,person turning inside out,裏返す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05030,N2,見舞う,みまう,,"to ask after (health),to visit",探望、慰问,TRUE,manual correction: visit / ask after health,Godan verb with 'u' ending | transitive verb,to visit and comfort or console | to go to see (e.g. someone in hospital) | to ask after (e.g. someone's health) | to inquire after | to attack,scene_image,72,person_action_scene,action_state,person asking after,見舞う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05045,N2,言い出す,いいだす,,"to start talking,to speak,to tell,to propose,to suggest,to break the ice",开始说、提出,TRUE,manual correction: start talking / suggest,Godan verb with 'su' ending | transitive verb,to begin to say | to start talking | to broach (a matter) | to bring up | to come out with,scene_image,72,person_action_scene,action_state,person starting talking,言い出す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05046,N2,言付ける,ことづける,,"to send word,to send a message",传达,FALSE,,Ichidan verb | transitive verb,to tell (to do) | to order | to direct | to instruct | to tell (on someone),scene_image,72,person_action_scene,action_state,person sending word,言付ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05048,N2,討つ,うつ,,"to attack,to avenge",攻击,FALSE,,Godan verb with 'tsu' ending | transitive verb,to attack | to destroy | to defeat | to conquer | to avenge,scene_image,72,person_action_scene,action_state,person attacking,討つ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05059,N2,誓う,ちかう,,"to swear,to vow,to take an oath,to pledge",发誓,FALSE,,Godan verb with 'u' ending | transitive verb,to swear | to vow | to take an oath | to pledge,scene_image,72,person_action_scene,action_state,person swearing,誓う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05065,N2,請う,こう,,"to ask,to request",请求、乞求,TRUE,manual correction: ask / request,Godan verb with 'u' ending (special class) | transitive verb,to beg | to ask | to request | to invite | to pray,scene_image,72,person_action_scene,action_state,person asking,請う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05089,N2,跳ねる,はねる,,"to jump,to leap",跳跃,FALSE,,Ichidan verb | intransitive verb,to jump | to leap | to prance | to spring up | to bound,scene_image,72,person_action_scene,action_state,person jumping,跳ねる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05090,N2,跳ぶ,とぶ,,"to jump,to fly,to leap",跳跃,FALSE,,Godan verb with 'bu' ending | intransitive verb,to fly | to soar | to jump | to leap | to spring,scene_image,72,person_action_scene,action_state,person jumping,跳ぶ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05101,N2,載せる,のせる,,"to place on (something),to take on board,to give a ride",放上、载上,FALSE,from existing zh_meanings.py,Ichidan verb | transitive verb,to place on (something) | to give (someone) a ride | to give a lift | to pick up | to help on board,scene_image,72,person_action_scene,action_state,person placing on,載せる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05109,N2,近付ける,ちかづける,,"to bring near,to put close,to let come near,to associate with",接近,FALSE,,Ichidan verb | transitive verb,to bring near | to bring close | to let go near | to associate with | to bring (people) together,scene_image,72,person_action_scene,action_state,person bringing near,近付ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05114,N2,追い掛ける,おいかける,,"to chase or run after someone,to run down,to pursue",追赶、追逐,TRUE,manual fill from English/JMdict,Ichidan verb | transitive verb,to chase | to run after | to pursue | subsequently | following that,scene_image,72,person_action_scene,action_state,person chasing or run after someone,追い掛ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05118,N2,退ける,どける,,"to remove,to take away,to dislodge,to put something out of the way",移开、挪开,TRUE,manual fill from English/JMdict,Ichidan verb | transitive verb,to refuse | to reject | to turn down | to dismiss | to repel,scene_image,72,person_action_scene,action_state,person removing,退ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05130,N2,通り掛かる,とおりかかる,,to happen to pass by,碰巧路过,TRUE,manual fill from English/JMdict,Godan verb with 'ru' ending | transitive verb | intransitive verb,to happen to pass by,scene_image,72,person_action_scene,action_state,person happenning to pass by,通り掛かる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05142,N2,逸れる,それる,,"to stray (turn) from subject,to get lost,to go astray",偏离、走偏,TRUE,manual fill from English/JMdict,Ichidan verb | intransitive verb,to turn away | to bear off | to veer away | to swerve from | to miss (e.g. a target),scene_image,72,person_action_scene,action_state,person straying from subject,逸れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05151,N2,遡る,さかのぼる,,"to go back,to go upstream,to make retroactive",追溯、逆流而上,TRUE,manual correction: go back / go upstream,Godan verb with 'ru' ending | intransitive verb,to go upstream | to go up (a river) | to go back (to the past or origin) | to date back (to) | to trace back (to),scene_image,72,person_action_scene,action_state,person going back,遡る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05153,N2,遭う,あう,,"to meet,to encounter (undesirable nuance)",遭遇、碰上,TRUE,manual correction: meet with undesirable nuance,Godan verb with 'u' ending | intransitive verb,to meet | to encounter | to see | to have an accident | to have a bad experience,scene_image,72,person_action_scene,action_state,person meeting,遭う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05169,N2,重ねる,かさねる,,"to pile up,to put something on another,to heap up,to add,to repeat",堆积起来,FALSE,from existing zh_meanings.py,Ichidan verb | transitive verb,to pile up | to heap up | to stack up | to put on top of another | to repeat many times over,scene_image,72,person_action_scene,action_state,person piling up,重ねる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05245,N2,預かる,あずかる,,"to keep in custody,to receive on deposit,to take charge of",保管、代管,TRUE,manual fill from English/JMdict,Godan verb with 'ru' ending | transitive verb,to look after | to take care of | to keep | to hold on to | to keep in custody,scene_image,72,person_action_scene,action_state,person keeping in custody,預かる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_05254,N2,飛び込む,とびこむ,,"to jump in,to leap in,to plunge into,to dive",跳入、冲进,TRUE,manual fill from English/JMdict,Godan verb with 'mu' ending | intransitive verb,to jump in | to leap in | to plunge into | to dive | to burst in,scene_image,72,person_action_scene,action_state,person jumping in,飛び込む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
